identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653823_18211103_144010_258_0002_alto.xml-2-19	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19277277_18950704_147683_178_0004_alto.xml-44-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18281208_144030_287_0004_alto.xml-13-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib13506739_18200929_144030_226_0006_alto.xml-14-8	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib15760600_18950604_146401_65_0003_alto.xml-146-10	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	4.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib13506739_18200608_144030_130_0010_alto.xml-11-37	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator3	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-12-22	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	1.0	 	uppslag	2
bib19277277_18950928_147683_264_0006_alto.xml-82-44	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19227291_18950409_145289_42_0002_alto.xml-115-73	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib19277346_18200219_147394_8_0003_alto.xml-1-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib13506739_18270119_144030_15_0002_alto.xml-6-18	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator3	4.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator3	1.0	 	uppslag	2
bib11653811_18970303_145317_34_0003_alto.xml-177-9	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator3	1.0	 	uppslag	2
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator3	4.0	 	uppslag	2
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator3	4.0	 	uppslag	2
bib11653811_19021205_145317_187_0002_alto.xml-24-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator3	1.0	 	uppslag	2
bib11653828_18270814_144028_188_0003_alto.xml-5-18	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator3	1.0	 	uppslag	2
bib19277349_18950817_147403_105_0004_alto.xml-146-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib11653823_18270414_144010_87_0003_alto.xml-6-62	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib15873371_18950607_145112_152_0003_alto.xml-4-31	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19277277_18240131_147682_25_0007_alto.xml-10-18	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19225758_18951127_144022_277_0003_alto.xml-55-8	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator0	4.0	 	uppslag	2
bib15650814_18950426_146365_97_0002_alto.xml-57-51	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator0	4.0	 	uppslag	2
bib11653828_18290103_144028_2_0004_alto.xml-2-5	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	1.0	 	uppslag	2
bib19277277_18950704_147683_178_0004_alto.xml-44-3	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib13506739_18190202_144030_26_0012_alto.xml-3-19	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator0	0.0	OCR-error (sent 1 is probably “uppassning”)	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653790_18991110_145648_88_0006_alto.xml-86-29	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	4.0	 	uppslag	2
bib19277277_18950303_147683_61_0002_alto.xml-10-9	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator0	4.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19277277_18950704_147683_178_0004_alto.xml-44-3	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator0	4.0	 	uppslag	2
bib13506739_18300220_144030_42_0004_alto.xml-8-12	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	1.0	 	uppslag	2
bib15873371_18950606_145112_151_0003_alto.xml-36-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-33	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator0	1.0	 	uppslag	2
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator0	4.0	 	uppslag	2
bib13506739_18200425_144030_94_0006_alto.xml-4-24	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18270421_144010_92_0003_alto.xml-2-15	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	2
bib11653828_18260706_144028_153_0001_alto.xml-5-13	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator0	1.0	 	uppslag	2
bib13506739_18280328_144030_74_0001_alto.xml-9-13	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	1.0	 	uppslag	2
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator0	1.0	 	uppslag	2
bib19349359_18950330_148383_38_0002_alto.xml-4-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653790_18971224_145648_101_0012_alto.xml-8-11	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653790_18990210_145648_11_0002_alto.xml-39-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19225772_18041017_148004_121_0002_alto.xml-7-19	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	1.0	 	uppslag	2
bib13506739_18281208_144030_287_0004_alto.xml-13-13	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib13506739_18180604_144030_125_0002_alto.xml-2-22	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18221121_144030_272_0013_alto.xml-0-18	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib11653790_18990210_145648_11_0002_alto.xml-39-9	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	4.0	 	uppslag	2
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653811_18970303_145317_34_0003_alto.xml-177-9	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib15873936_18951026_147385_126_0002_alto.xml-116-42	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator0	4.0	 	uppslag	2
bib15650835_18961127_146472_186_0002_alto.xml-29-25	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	4.0	 	uppslag	2
bib11653790_19010212_145648_12_0003_alto.xml-192-11	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib13506739_18270410_144030_84_0002_alto.xml-17-27	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19277346_18200219_147394_8_0003_alto.xml-1-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19223423_18290107_145063_2_0001_alto.xml-2-34	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19227291_18950409_145289_42_0002_alto.xml-115-73	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	4.0	 	uppslag	2
bib19520388_18060521_147487_20_0002_alto.xml-1-13	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	2
bib13506739_18190202_144030_26_0012_alto.xml-3-19	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	0.0	OCR-error (sent 1 is probably “uppassning”)	uppslag	2
bib11653811_19000714_145317_107_0002_alto.xml-48-2	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib13506739_18270605_144030_128_0002_alto.xml-43-3	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19277277_18951114_147683_311_0003_alto.xml-42-34	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib11653825_18170623_145134_75_0003_alto.xml-4-5	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	1.0	 	uppslag	2
bib19225758_18950720_144022_166_0006_alto.xml-203-5	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19277277_18950202_147683_32_0004_alto.xml-107-4	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19277277_18950202_147683_32_0004_alto.xml-107-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653825_18020506_145134_54_0002_alto.xml-0-17	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653838_19010405_147024_14_0001_alto.xml-21-25	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19349359_18951112_148383_134_0002_alto.xml-37-7	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	4.0	 	uppslag	2
bib19277301_18961123_145146_97_0002_alto.xml-141-18	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	4.0	 	uppslag	2
bib11653823_18280819_144010_192_0002_alto.xml-20-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653838_19020829_147024_35_0003_alto.xml-88-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653790_18960207_145648_6_0002_alto.xml-11-10	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18280819_144010_192_0002_alto.xml-20-3	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib19227291_18950822_145289_100_0002_alto.xml-33-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib15650835_18961127_146472_186_0002_alto.xml-29-25	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653790_18971224_145648_101_0012_alto.xml-8-11	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	2
bib19227291_18970814_145289_97_0002_alto.xml-96-29	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib11653806_18150421_145120_42_0004_alto.xml-0-8	bib19277349_18950615_147403_78_0004_alto.xml-80-7	annotator0	1.0	 	uppslag	2
bib11653823_18270414_144010_87_0003_alto.xml-6-62	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	1.0	 	uppslag	2
bib19225772_18041017_148004_121_0002_alto.xml-7-19	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	4.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib19227462_18951128_147640_278_0003_alto.xml-141-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	4.0	 	uppslag	2
bib11653838_19000413_147024_15_0004_alto.xml-177-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib15873371_18950202_145112_33_0003_alto.xml-185-4	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib13506739_18130217_144030_39_0006_alto.xml-0-21	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19277277_18250430_147682_98_0002_alto.xml-10-22	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	1.0	 	uppslag	2
bib19223423_18031119_145063_92_0002_alto.xml-0-2	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	2
bib19277277_18950329_147683_86_0003_alto.xml-139-31	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	4.0	 	uppslag	2
bib11653828_18031017_144028_237_0002_alto.xml-2-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib15761570_18951116_146176_189_0003_alto.xml-208-13	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	2
bib13506739_18300915_144030_213_0003_alto.xml-4-5	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator0	1.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19349359_18950330_148383_38_0002_alto.xml-4-4	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	4.0	 	uppslag	2
bib19277277_18950808_147683_213_0006_alto.xml-121-9	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator0	4.0	 	uppslag	2
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18110322_144030_69_0013_alto.xml-1-79	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib11653828_18281229_144028_298_0004_alto.xml-6-26	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	4.0	 	uppslag	2
bib11653830_18960608_146968_46_0003_alto.xml-97-14	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	4.0	 	uppslag	2
bib15873936_18950404_147385_41_0003_alto.xml-149-23	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18251229_144030_302_0003_alto.xml-3-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	2
bib13506739_18091125_144030_275_0004_alto.xml-5-10	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	1.0	 	uppslag	2
bib15760600_18950806_146401_92_0003_alto.xml-158-44	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19225772_18031230_148004_151_0003_alto.xml-7-16	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib11653823_18270414_144010_87_0003_alto.xml-6-62	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0004_alto.xml-50-0	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19223423_18030129_145063_8_0001_alto.xml-2-17	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator0	1.0	 	uppslag	2
bib19227462_18950504_147640_103_0007_alto.xml-20-32	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	4.0	 	uppslag	2
bib13506739_18250205_144030_29_0002_alto.xml-13-6	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib11653825_18031110_145134_131_0002_alto.xml-19-6	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19277277_18951124_147683_321_0003_alto.xml-135-9	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18300318_144010_64_0002_alto.xml-22-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	1.0	 	uppslag	2
bib15650814_18950611_146365_134_0003_alto.xml-130-46	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib15873371_18950606_145112_151_0003_alto.xml-36-5	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator0	4.0	 	uppslag	2
bib11653790_18991003_145648_77_0002_alto.xml-11-23	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18251229_144030_302_0003_alto.xml-3-3	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	2
bib19277277_18951114_147683_311_0003_alto.xml-42-34	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19277277_18290113_147682_9_0001_alto.xml-1-6	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-47	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	2
bib15873371_18950327_145112_84_0003_alto.xml-17-8	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	4.0	 	uppslag	2
bib11653823_18291121_0_271_0003_alto.xml-6-2	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	2
bib19225758_18950710_144022_157_0003_alto.xml-187-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib15650814_18950611_146365_134_0003_alto.xml-130-46	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	4.0	 	uppslag	2
bib11653811_19020822_145317_127_0002_alto.xml-84-22	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	4.0	 	uppslag	2
bib15873371_18950322_145112_80_0002_alto.xml-159-4	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653815_18950917_146944_110_0002_alto.xml-6-2	bib15975087_18950102_145596_1_0004_alto.xml-12-74	annotator0	4.0	 	uppslag	2
bib11653823_18270419_144010_90_0003_alto.xml-16-3	bib11653830_18950607_146968_64_0002_alto.xml-50-7	annotator0	1.0	 	uppslag	2
bib11653790_18981223_145648_99_0006_alto.xml-9-22	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib19277180_18951223_147374_104_0020_alto.xml-38-27	bib19277301_18961123_145146_97_0002_alto.xml-141-18	annotator0	4.0	 	uppslag	2
bib11653823_18271231_144010_305_0002_alto.xml-24-3	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib15760600_18950604_146401_65_0003_alto.xml-146-10	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib19277277_18951212_147683_339_0006_alto.xml-167-31	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator0	4.0	 	uppslag	2
bib11653823_18291215_0_291_0002_alto.xml-4-2	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib15650837_18180218_146391_14_0004_alto.xml-3-7	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19225758_18950119_144022_16_0007_alto.xml-52-28	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	4.0	 	uppslag	2
bib19227291_18950525_145289_62_0002_alto.xml-90-2	bib15650835_18961127_146472_186_0002_alto.xml-29-25	annotator0	4.0	 	uppslag	2
bib13506739_18300618_144030_138_0002_alto.xml-7-9	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19225792_18111123_147359_47_0007_alto.xml-6-33	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib19227291_18970814_145289_97_0002_alto.xml-96-29	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19227462_18950322_147640_69_0002_alto.xml-193-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	4.0	 	uppslag	2
bib19225758_18950124_144022_20_0003_alto.xml-203-10	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator0	4.0	 	uppslag	2
bib13506739_18221121_144030_272_0012_alto.xml-1-71	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib11653823_18271231_144010_305_0002_alto.xml-24-3	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	2
bib11653815_18970127_146944_10_0003_alto.xml-11-12	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib11653790_19030508_12541_35_0004_alto.xml-96-13	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib11653811_19031019_145317_162_0001_alto.xml-62-36	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18230730_144010_173_0007_alto.xml-1-6	bib15650814_18950521_146365_118_0003_alto.xml-137-10	annotator0	0.0	OCR-error (sent 1 must be “skeppslags” or something like that)	uppslag	2
bib11653823_18300318_144010_64_0002_alto.xml-22-2	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	2
bib19227291_18950427_145289_50_0002_alto.xml-91-100	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib15873936_18960418_147385_45_0003_alto.xml-29-7	annotator0	1.0	 	uppslag	2
bib19277277_18290102_147682_1_0001_alto.xml-21-2	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	4.0	 	uppslag	2
bib13506739_18180604_144030_125_0004_alto.xml-18-27	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18271211_144010_290_0003_alto.xml-13-7	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib11653811_19021022_145317_162_0002_alto.xml-139-28	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	1.0	 	uppslag	2
bib11653815_18970127_146944_10_0003_alto.xml-11-12	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib11653828_18290721_144028_165_0003_alto.xml-18-11	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib11653823_18260113_144010_10_0003_alto.xml-1-3	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18290316_144030_62_0003_alto.xml-17-85	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653838_19000413_147024_15_0004_alto.xml-177-2	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19227291_18950822_145289_100_0002_alto.xml-33-6	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653823_18231219_144010_295_0005_alto.xml-1-34	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib11653828_18030711_144028_153_0002_alto.xml-12-8	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	2
bib15975090_18960314_148377_33_0002_alto.xml-42-14	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib15760690_18950216_145050_27_0003_alto.xml-122-23	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	1.0	 	uppslag	2
bib11653828_18291230_144028_302_0005_alto.xml-0-40	bib19225758_18950520_144022_116_0004_alto.xml-10-7	annotator0	4.0	 	uppslag	2
bib19227291_18970313_145289_31_0003_alto.xml-12-2	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18280807_144030_182_0003_alto.xml-10-29	bib15978012_18950304_148361_53_0001_alto.xml-56-18	annotator0	1.0	 	uppslag	2
bib11653838_19010405_147024_14_0001_alto.xml-21-25	bib19227291_18960307_145289_29_0002_alto.xml-16-7	annotator0	4.0	 	uppslag	2
bib11653823_18291014_0_238_0004_alto.xml-5-20	bib11653811_19021201_145317_185_0002_alto.xml-101-12	annotator0	1.0	 	uppslag	2
bib11653790_18971224_145648_101_0012_alto.xml-8-11	bib11653828_18190312_144028_59_0004_alto.xml-10-6	annotator0	1.0	 	uppslag	2
bib13506739_18300915_144030_213_0003_alto.xml-4-5	bib11653823_18240909_144010_209_0007_alto.xml-10-31	annotator0	4.0	 	uppslag	2
bib13506739_18110322_144030_69_0010_alto.xml-7-24	bib11653828_18280715_144028_159_0003_alto.xml-0-5	annotator0	1.0	 	uppslag	2
bib19225758_18950209_144022_34_0006_alto.xml-188-15	bib11653811_18990904_145317_135_0002_alto.xml-6-26	annotator0	1.0	 	uppslag	2
