jsd,freq_clusters_1,freq_clusters_2,parameters
0.16379530334493164,"{0: 22, 1: 0}","{0: 18, 1: 1}","{'word': 'Manschette', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.7651310853897346,"{0: 8, 2: 0, 4: 1, 6: 0, 3: 0, 7: 0, 5: 0, 1: 12}","{0: 6, 2: 5, 4: 2, 6: 1, 3: 3, 7: 1, 5: 1, 1: 0}","{'word': 'Fuß', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.36513737123821566,"{0: 20, 1: 0, 2: 1}","{0: 19, 1: 5, 2: 0}","{'word': 'Rezeption', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 13},{0: 18},"{'word': 'Dynamik', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 21},{0: 24},"{'word': 'Engpaß', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.924660694787462,"{1: 0, 0: 20, 2: 0}","{1: 18, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.287170804029491,"{0: 17, 2: 0, 1: 2}","{0: 16, 2: 1, 1: 0}","{'word': 'Mißklang', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.14646397291111046,"{0: 3, 1: 1}","{0: 15, 1: 2}","{'word': 'zersetzen', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 10},{0: 20},"{'word': 'Seminar', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.7771710698284401,"{0: 1, 2: 0, 1: 8, 3: 1}","{0: 12, 2: 2, 1: 1, 3: 0}","{'word': 'Schmiere', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.23570226039551584,"{0: 17, 1: 0, 2: 1}","{0: 17, 1: 1, 2: 0}","{'word': 'ausspannen', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5150399373124616,"{0: 19, 1: 0, 2: 1}","{0: 7, 1: 5, 2: 0}","{'word': 'packen', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 10},{0: 21},"{'word': 'artikulieren', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 6, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5015315377903549,"{5: 0, 0: 6, 4: 0, 6: 0, 1: 3, 2: 1, 3: 1}","{5: 1, 0: 10, 4: 1, 6: 1, 1: 1, 2: 0, 3: 0}","{'word': 'überspannen', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 22},{0: 19},"{'word': 'Manschette', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.8115396305724251,"{0: 5, 2: 0, 4: 1, 9: 0, 3: 0, 10: 0, 5: 0, 1: 11, 7: 1, 8: 1, 6: 1, 11: 1}","{0: 6, 2: 5, 4: 2, 9: 1, 3: 3, 10: 1, 5: 1, 1: 0, 7: 0, 8: 0, 6: 0, 11: 0}","{'word': 'Fuß', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.3360412400455753,"{0: 21, 1: 0}","{0: 19, 1: 5}","{'word': 'Rezeption', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.7270192258549878,"{0: 2, 1: 11}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 21},{0: 24},"{'word': 'Engpaß', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.924660694787462,"{1: 0, 3: 0, 0: 20, 2: 0}","{1: 17, 3: 1, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.33218261249440406,"{0: 16, 3: 0, 1: 2, 2: 1}","{0: 16, 3: 1, 1: 0, 2: 0}","{'word': 'Mißklang', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.28147679659747316,"{0: 3, 2: 0, 1: 1}","{0: 15, 2: 1, 1: 1}","{'word': 'zersetzen', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.22781387210026416,"{0: 9, 1: 1}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 10},{0: 23},"{'word': 'Sensation', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.780957166062425,"{0: 1, 2: 0, 3: 0, 1: 8, 4: 1}","{0: 11, 2: 2, 3: 1, 1: 1, 4: 0}","{'word': 'Schmiere', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.33333333333333337,"{0: 16, 1: 0, 3: 1, 2: 1}","{0: 16, 1: 2, 3: 0, 2: 0}","{'word': 'ausspannen', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.5984184717176546,"{0: 17, 3: 0, 1: 0, 6: 0, 2: 1, 5: 1, 4: 1}","{0: 6, 3: 1, 1: 4, 6: 1, 2: 0, 5: 0, 4: 0}","{'word': 'packen', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.3286815269308577,"{0: 8, 1: 1, 2: 1}","{0: 21, 1: 0, 2: 0}","{'word': 'artikulieren', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.2168328719135303,"{0: 8, 1: 0}","{0: 10, 1: 1}","{'word': 'abdecken', 'quantile': 6, 'dataset': 'ru-ru', 'binarize': False}"
0.5015315377903548,"{2: 0, 0: 6, 5: 0, 1: 3, 3: 1, 4: 1}","{2: 2, 0: 10, 5: 1, 1: 1, 3: 0, 4: 0}","{'word': 'überspannen', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 22},{0: 19},"{'word': 'Manschette', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.7945979626476312,"{0: 6, 2: 0, 4: 1, 8: 0, 3: 0, 6: 0, 1: 12, 7: 1, 5: 1}","{0: 6, 2: 5, 4: 2, 8: 1, 3: 4, 6: 1, 1: 0, 7: 0, 5: 0}","{'word': 'Fuß', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.42015864398138925,"{0: 18, 1: 0, 2: 2, 3: 1}","{0: 19, 1: 5, 2: 0, 3: 0}","{'word': 'Rezeption', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 21},{0: 24},"{'word': 'Engpaß', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.22781387210026416,"{0: 20, 1: 0, 2: 0}","{0: 18, 1: 1, 2: 1}","{'word': 'abbauen', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 19},{0: 17},"{'word': 'Mißklang', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.4695145670712256,"{0: 2, 1: 1, 2: 1}","{0: 16, 1: 1, 2: 0}","{'word': 'zersetzen', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 25},{0: 22},"{'word': 'Armenhaus', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 16},{0: 19},"{'word': 'Ohrwurm', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.22781387210026416,"{0: 9, 1: 1}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.5579230452841438,"{0: 5, 1: 5}","{0: 23, 1: 0}","{'word': 'Sensation', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 18},{0: 8},"{'word': 'Titel', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.7850604197155652,"{1: 1, 2: 0, 3: 0, 5: 0, 0: 8, 4: 1}","{1: 10, 2: 2, 3: 1, 5: 1, 0: 1, 4: 0}","{'word': 'Schmiere', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.5726342793171889,"{0: 17, 1: 0, 2: 0, 3: 1}","{0: 9, 1: 8, 2: 1, 3: 0}","{'word': 'ausspannen', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.49834775791396313,"{0: 20, 1: 0}","{0: 7, 1: 5}","{'word': 'packen', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.22781387210026416,"{0: 9, 1: 1}","{0: 21, 1: 0}","{'word': 'artikulieren', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.0,{0: 8},{0: 11},"{'word': 'abdecken', 'quantile': 6, 'dataset': 'en-en', 'binarize': False}"
0.6186175512492343,"{7: 0, 0: 5, 6: 0, 10: 0, 8: 0, 1: 1, 3: 1, 2: 1, 9: 1, 4: 1, 5: 1}","{7: 1, 0: 9, 6: 1, 10: 1, 8: 1, 1: 1, 3: 0, 2: 0, 9: 0, 4: 0, 5: 0}","{'word': 'überspannen', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.811539630572425,"{1: 5, 2: 0, 4: 1, 9: 0, 3: 0, 10: 0, 6: 0, 0: 12, 8: 1, 7: 1, 5: 1}","{1: 6, 2: 5, 4: 2, 9: 1, 3: 3, 10: 1, 6: 1, 0: 0, 8: 0, 7: 0, 5: 0}","{'word': 'Fuß', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.4701677460537218,"{0: 17, 1: 0, 5: 0, 4: 0, 6: 1, 2: 2, 3: 1}","{0: 18, 1: 4, 5: 1, 4: 1, 6: 0, 2: 0, 3: 0}","{'word': 'Rezeption', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.8166380632616623,"{1: 1, 0: 23}","{1: 22, 0: 2}","{'word': 'abgebrüht', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.6613339854433457,"{0: 3, 1: 9, 2: 1}","{0: 17, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.8755507231375748,"{0: 2, 1: 17, 2: 1, 3: 1}","{0: 24, 1: 0, 2: 0, 3: 0}","{'word': 'Engpaß', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
1.0,"{1: 0, 4: 0, 2: 0, 3: 0, 5: 1, 0: 19}","{1: 17, 4: 1, 2: 1, 3: 1, 5: 0, 0: 0}","{'word': 'abbauen', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.23396980263771833,"{0: 17, 2: 1, 1: 1}","{0: 17, 2: 0, 1: 0}","{'word': 'Mißklang', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.24065382141678596,"{0: 22, 1: 0}","{0: 8, 1: 1}","{'word': 'Abgesang', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.2745832066054148,"{0: 2, 1: 0, 2: 0}","{0: 18, 1: 2, 2: 1}","{'word': 'Knotenpunkt', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.5085087481965429,"{0: 2, 3: 0, 2: 0, 1: 1, 4: 1}","{0: 14, 3: 1, 2: 1, 1: 1, 4: 0}","{'word': 'zersetzen', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.2030233406167619,"{1: 1, 0: 22, 2: 1, 3: 1}","{1: 1, 0: 21, 2: 0, 3: 0}","{'word': 'Armenhaus', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.1788219533620179,"{0: 15, 1: 1}","{0: 19, 1: 0}","{'word': 'Ohrwurm', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.4113330221378465,"{0: 7, 3: 1, 1: 1, 2: 1}","{0: 20, 3: 0, 1: 0, 2: 0}","{'word': 'Seminar', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.6051247886829649,"{0: 5, 2: 0, 4: 0, 3: 0, 1: 5}","{0: 19, 2: 2, 4: 1, 3: 1, 1: 0}","{'word': 'Sensation', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.8693099554317908,"{1: 0, 2: 0, 5: 0, 8: 0, 3: 1, 0: 7, 4: 0, 6: 1, 7: 1}","{1: 8, 2: 2, 5: 1, 8: 1, 3: 1, 0: 1, 4: 1, 6: 0, 7: 0}","{'word': 'Schmiere', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.6476292822104507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}","{0: 7, 1: 8, 2: 2, 3: 1, 4: 0}","{'word': 'ausspannen', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.5318877963904585,"{0: 18, 2: 0, 5: 0, 1: 0, 4: 1, 3: 1}","{0: 7, 2: 2, 5: 1, 1: 2, 4: 0, 3: 0}","{'word': 'packen', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.6658949402079734,"{0: 1, 1: 7, 3: 0, 2: 1, 4: 1}","{0: 16, 1: 4, 3: 1, 2: 0, 4: 0}","{'word': 'artikulieren', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 7, 'dataset': 'rusemshift-finetune', 'binarize': False}"
0.5726301287529025,"{6: 0, 0: 5, 5: 0, 8: 0, 1: 2, 3: 1, 2: 1, 7: 1, 4: 1}","{6: 1, 0: 10, 5: 1, 8: 1, 1: 1, 3: 0, 2: 0, 7: 0, 4: 0}","{'word': 'überspannen', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.16379530334493164,"{0: 22, 1: 0}","{0: 18, 1: 1}","{'word': 'Manschette', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.811539630572425,"{1: 5, 2: 0, 4: 1, 9: 0, 3: 0, 10: 0, 6: 0, 0: 12, 8: 1, 7: 1, 5: 1}","{1: 6, 2: 5, 4: 2, 9: 1, 3: 3, 10: 1, 6: 1, 0: 0, 8: 0, 7: 0, 5: 0}","{'word': 'Fuß', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.4701677460537218,"{0: 17, 1: 0, 6: 0, 4: 0, 5: 1, 2: 2, 3: 1}","{0: 18, 1: 4, 6: 1, 4: 1, 5: 0, 2: 0, 3: 0}","{'word': 'Rezeption', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.6582502526470956,"{0: 3, 1: 10}","{0: 17, 1: 1}","{'word': 'Dynamik', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.155654959289524,"{0: 20, 1: 1}","{0: 24, 1: 0}","{'word': 'Engpaß', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
1.0,"{1: 0, 4: 0, 2: 0, 3: 0, 0: 20}","{1: 17, 4: 1, 2: 1, 3: 1, 0: 0}","{'word': 'abbauen', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.37346650366522977,"{0: 15, 3: 0, 1: 2, 4: 1, 2: 1}","{0: 16, 3: 1, 1: 0, 4: 0, 2: 0}","{'word': 'Mißklang', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.24065382141678596,"{0: 22, 1: 0}","{0: 8, 1: 1}","{'word': 'Abgesang', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 2},{0: 21},"{'word': 'Knotenpunkt', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.3255854789017775,"{0: 3, 3: 0, 2: 0, 1: 1}","{0: 14, 3: 1, 2: 1, 1: 1}","{'word': 'zersetzen', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.1424585834571342,"{0: 24, 1: 1}","{0: 22, 1: 0}","{'word': 'Armenhaus', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.1788219533620179,"{0: 15, 1: 1}","{0: 19, 1: 0}","{'word': 'Ohrwurm', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.22781387210026416,"{0: 9, 1: 1}","{0: 20, 1: 0}","{'word': 'Seminar', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5810910736369471,"{0: 5, 3: 0, 4: 0, 1: 4, 2: 1}","{0: 21, 3: 1, 4: 1, 1: 0, 2: 0}","{'word': 'Sensation', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5824830044961058,"{1: 4, 0: 14}","{1: 7, 0: 1}","{'word': 'Titel', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.8536538249975281,"{0: 0, 4: 0, 5: 0, 2: 1, 1: 6, 3: 1, 6: 1, 7: 1}","{0: 9, 4: 2, 5: 1, 2: 2, 1: 1, 3: 0, 6: 0, 7: 0}","{'word': 'Schmiere', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5726342793171889,"{0: 17, 1: 0, 2: 0, 3: 1}","{0: 9, 1: 8, 2: 1, 3: 0}","{'word': 'ausspannen', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5489370723592374,"{0: 17, 1: 0, 5: 0, 2: 1, 4: 1, 3: 1}","{0: 7, 1: 4, 5: 1, 2: 0, 4: 0, 3: 0}","{'word': 'packen', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.6763118828677628,"{0: 1, 1: 7, 4: 0, 5: 0, 2: 0, 3: 1, 6: 1}","{0: 13, 1: 4, 4: 1, 5: 1, 2: 2, 3: 0, 6: 0}","{'word': 'artikulieren', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.8799327917609389,"{0: 0, 2: 0, 1: 8}","{0: 9, 2: 1, 1: 1}","{'word': 'abdecken', 'quantile': 7, 'dataset': 'rusemshift-train', 'binarize': False}"
0.5192719044264691,"{6: 0, 0: 6, 5: 0, 7: 0, 1: 2, 2: 1, 3: 1, 4: 1}","{6: 1, 0: 10, 5: 1, 7: 1, 1: 1, 2: 0, 3: 0, 4: 0}","{'word': 'überspannen', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.23396980263771833,"{0: 22, 1: 0}","{0: 17, 1: 2}","{'word': 'Manschette', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.8522797878019513,"{1: 3, 2: 0, 4: 1, 10: 0, 3: 0, 12: 0, 6: 0, 0: 11, 8: 1, 11: 1, 9: 1, 7: 1, 5: 1, 13: 1}","{1: 6, 2: 5, 4: 2, 10: 1, 3: 3, 12: 1, 6: 1, 0: 0, 8: 0, 11: 0, 9: 0, 7: 0, 5: 0, 13: 0}","{'word': 'Fuß', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.42015864398138925,"{0: 18, 1: 0, 3: 0, 4: 1, 2: 2}","{0: 19, 1: 4, 3: 1, 4: 0, 2: 0}","{'word': 'Rezeption', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 24},{0: 24},"{'word': 'abgebrüht', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.7295551302476025,"{0: 2, 1: 10, 2: 1}","{0: 17, 1: 1, 2: 0}","{'word': 'Dynamik', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 21},{0: 24},"{'word': 'Engpaß', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.924660694787462,"{1: 0, 3: 0, 0: 20, 2: 0}","{1: 17, 3: 1, 0: 1, 2: 1}","{'word': 'abbauen', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.37346650366522977,"{0: 15, 2: 0, 5: 1, 3: 1, 1: 1, 4: 1}","{0: 16, 2: 1, 5: 0, 3: 0, 1: 0, 4: 0}","{'word': 'Mißklang', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 22},{0: 9},"{'word': 'Abgesang', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.155654959289524,"{0: 2, 1: 0}","{0: 20, 1: 1}","{'word': 'Knotenpunkt', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 23},{0: 23},"{'word': 'Spielball', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.5284970050027116,"{0: 2, 2: 0, 4: 0, 3: 0, 1: 1, 5: 1}","{0: 13, 2: 1, 4: 1, 3: 1, 1: 1, 5: 0}","{'word': 'zersetzen', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.1424585834571342,"{0: 24, 1: 1}","{0: 22, 1: 0}","{'word': 'Armenhaus', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.2399675489215359,"{0: 15, 2: 0, 1: 1}","{0: 18, 2: 1, 1: 0}","{'word': 'Ohrwurm', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.0,{0: 17},{0: 19},"{'word': 'Eintagsfliege', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.3286815269308577,"{0: 8, 2: 1, 1: 1}","{0: 20, 2: 0, 1: 0}","{'word': 'Seminar', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.45136565192400036,"{0: 5, 1: 5, 4: 0, 2: 0, 3: 0}","{0: 18, 1: 2, 4: 1, 2: 1, 3: 1}","{'word': 'Sensation', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.16837563281606474,"{0: 17, 1: 1}","{0: 8, 1: 0}","{'word': 'Titel', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.9112963965841863,"{1: 0, 3: 0, 5: 0, 4: 0, 0: 8, 2: 0, 7: 1, 6: 1}","{1: 7, 3: 2, 5: 1, 4: 2, 0: 1, 2: 2, 7: 0, 6: 0}","{'word': 'Schmiere', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.6593694280138824,"{0: 10, 1: 0, 4: 0, 2: 4, 3: 2, 7: 0, 6: 1, 5: 1}","{0: 4, 1: 8, 4: 2, 2: 2, 3: 1, 7: 1, 6: 0, 5: 0}","{'word': 'ausspannen', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.6573254957666812,"{0: 13, 4: 0, 1: 0, 10: 0, 9: 0, 3: 1, 2: 2, 7: 1, 8: 1, 5: 1, 6: 1}","{0: 6, 4: 1, 1: 3, 10: 1, 9: 1, 3: 0, 2: 0, 7: 0, 8: 0, 5: 0, 6: 0}","{'word': 'packen', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.44188055029682577,"{0: 8, 4: 0, 3: 0, 5: 0, 1: 0, 2: 1, 6: 1}","{0: 17, 4: 1, 3: 1, 5: 1, 1: 1, 2: 0, 6: 0}","{'word': 'artikulieren', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.7962420677263253,"{0: 8, 1: 0, 2: 0}","{0: 2, 1: 8, 2: 1}","{'word': 'abdecken', 'quantile': 7, 'dataset': 'ru-ru', 'binarize': False}"
0.5192719044264691,"{2: 0, 0: 6, 6: 0, 1: 2, 3: 1, 4: 1, 5: 1}","{2: 2, 0: 10, 6: 1, 1: 1, 3: 0, 4: 0, 5: 0}","{'word': 'überspannen', 'quantile': 7, 'dataset': 'en-en', 'binarize': False}"
