identifier1	identifier2	annotator	judgment	comment	lemma	round
bib11653811_19010726_145317_113_0003_alto.xml-41-34	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	1.0	 	ledning	2
bib11653811_19010605_145317_85_0001_alto.xml-57-28	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653823_18280129_144010_24_0001_alto.xml-1-32	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19277277_18950823_147683_228_0005_alto.xml-168-27	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653825_18050223_145134_23_0001_alto.xml-4-9	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	0.0	OCR-error (sent 1 is probably “anledning”)	ledning	2
bib15760600_18951008_146401_119_0002_alto.xml-149-10	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653790_18970521_145648_39_0002_alto.xml-61-6	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator0	4.0	 	ledning	2
bib11653828_18270109_144028_6_0002_alto.xml-11-102	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653811_18950628_145317_97_0002_alto.xml-20-12	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator0	4.0	 	ledning	2
bib19227462_18950321_147640_68_0003_alto.xml-43-24	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653838_19030703_147024_27_0001_alto.xml-22-6	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator0	4.0	 	ledning	2
bib11653825_18030721_145134_83_0004_alto.xml-0-9	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653828_18140524_144028_117_0003_alto.xml-9-42	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	4.0	 	ledning	2
bib13506739_18300721_144030_165_0002_alto.xml-12-36	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib13506739_18200216_144030_38_0012_alto.xml-1-22	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib15650835_18950524_146472_45_0003_alto.xml-174-51	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19277277_18950823_147683_228_0005_alto.xml-168-27	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	4.0	 	ledning	2
bib11653811_18950713_145317_106_0001_alto.xml-38-40	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	3.0	 	ledning	2
bib15760600_18950725_146401_87_0002_alto.xml-182-16	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653825_18121214_145134_146_0002_alto.xml-5-14	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_18970827_145317_131_0003_alto.xml-3-42	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653830_18980627_146968_49_0002_alto.xml-37-25	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator0	4.0	 	ledning	2
bib11653806_18101102_145120_126_0001_alto.xml-1-13	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653811_18990605_145317_84_0002_alto.xml-61-16	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18111231_144030_304_0043_alto.xml-1-15	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653806_18041106_145120_125_0002_alto.xml-7-56	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_19030803_145317_118_0003_alto.xml-6-11	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator0	4.0	 	ledning	2
bib19225758_18950517_144022_114_0002_alto.xml-185-10	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18140502_144030_99_0001_alto.xml-2-4	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_19020505_145317_67_0002_alto.xml-65-2	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653830_18980627_146968_49_0002_alto.xml-37-25	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19277277_18951112_147683_309_0003_alto.xml-65-27	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	1.0	 	ledning	2
bib11653828_18201212_144028_289_0002_alto.xml-11-31	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653792_18011212_146919_49_0003_alto.xml-9-34	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653811_19030506_145317_69_0003_alto.xml-34-10	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	4.0	 	ledning	2
bib11653823_18270417_144010_88_0004_alto.xml-31-23	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	4.0	 	ledning	2
bib13506739_18300721_144030_165_0002_alto.xml-12-36	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	2
bib11653790_19000109_145648_3_0001_alto.xml-15-11	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib11653811_19010617_145317_92_0001_alto.xml-30-18	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator0	3.0	 	ledning	2
bib11653792_18121031_146919_44_0001_alto.xml-1-1	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653811_19020416_145317_56_0002_alto.xml-113-2	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	2
bib11653828_18220520_144028_115_0003_alto.xml-1-59	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19225772_18271120_148004_135_0001_alto.xml-6-3	bib11653811_19031209_145317_191_0002_alto.xml-161-13	annotator0	1.0	 	ledning	2
bib11653790_19021114_145648_89_0003_alto.xml-29-10	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator0	4.0	 	ledning	2
bib13506739_18171202_144030_279_0011_alto.xml-0-5	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	3.0	 	ledning	2
bib11653811_19010617_145317_92_0001_alto.xml-30-18	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18261223_144030_288_0008_alto.xml-38-256	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653828_18201212_144028_289_0002_alto.xml-11-31	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	3.0	 	ledning	2
bib19277277_18270719_147682_166_0001_alto.xml-18-11	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator0	0.0	OCR-error (sent 2 is probably “anledning”)	ledning	2
bib19227291_18260621_145289_25_0001_alto.xml-0-17	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19277277_18280913_147682_214_0004_alto.xml-21-15	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib15650837_18950914_146391_214_0003_alto.xml-98-4	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19227462_18950501_147640_100_0003_alto.xml-208-36	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator0	3.0	 	ledning	2
bib13506739_18140502_144030_99_0001_alto.xml-2-4	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	0.0	OCR-error (sent 2 is probably “anledning”)	ledning	2
bib11653790_19010719_145648_56_0002_alto.xml-138-5	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib15650837_18951010_146391_236_0002_alto.xml-123-233	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	3.0	 	ledning	2
bib11653830_18951108_146968_129_0002_alto.xml-56-34	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19227291_18960606_145289_68_0002_alto.xml-47-30	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653828_18200727_144028_171_0002_alto.xml-2-146	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib11653828_18160111_144028_8_0003_alto.xml-7-28	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator0	3.0	 	ledning	2
bib19277277_18951009_147683_275_0001_alto.xml-35-7	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator0	1.0	 	ledning	2
bib19223423_18290131_145063_9_0001_alto.xml-8-32	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator0	4.0	 	ledning	2
bib11653828_18200818_144028_190_0004_alto.xml-2-13	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	4.0	 	ledning	2
bib11653790_19010402_145648_26_0003_alto.xml-164-26	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator0	3.0	 	ledning	2
bib11653811_18980608_145317_86_0002_alto.xml-40-9	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653825_18050223_145134_23_0001_alto.xml-4-9	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib19225772_18160214_148004_19_0002_alto.xml-7-7	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib13506739_18261223_144030_288_0008_alto.xml-38-256	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib13506739_18111231_144030_304_0043_alto.xml-1-15	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator0	0.0	OCR-error (sent 1 is probably “anledning”)	ledning	2
bib11653828_18160111_144028_8_0003_alto.xml-7-28	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 2 is probably “handledning”)	ledning	2
bib19225772_18271114_148004_133_0011_alto.xml-1-40	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	4.0	 	ledning	2
bib11653790_18951129_145648_49_0005_alto.xml-93-27	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator0	1.0	 	ledning	2
bib11653792_18011212_146919_49_0003_alto.xml-9-34	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator0	0.0	OCR-error (sent 2 is probably “anledning”)	ledning	2
bib11653823_18300330_144010_73_0001_alto.xml-4-23	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator0	3.0	 	ledning	2
bib11653811_18950831_145317_134_0004_alto.xml-68-22	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator0	4.0	 	ledning	2
bib11653823_18281213_144010_292_0001_alto.xml-4-0	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib11653811_18980923_145317_146_0003_alto.xml-22-0	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator0	0.0	OCR-error (sent 1 is probably “anledningen”)	ledning	2
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator0	0.0	OCR-error (sent 1 is probably “handledning”)	ledning	2
bib15650837_18951010_146391_236_0002_alto.xml-123-233	bib11653828_18210212_144028_35_0005_alto.xml-13-23	annotator2	3.0	 	ledning	4
bib11653828_18210212_144028_35_0005_alto.xml-13-23	bib13506739_18120922_144030_220_0004_alto.xml-8-10	annotator2	2.0	 	ledning	4
bib15975087_18950503_145596_67_0002_alto.xml-141-2	bib19277277_18950715_147683_189_0005_alto.xml-1-5	annotator2	4.0	 	ledning	4
bib11653825_18121214_145134_146_0002_alto.xml-5-14	bib15873371_18950723_145112_197_0002_alto.xml-185-14	annotator2	1.0	 	ledning	4
bib11653825_18121214_145134_146_0002_alto.xml-5-14	bib19277277_18951221_147683_348_0005_alto.xml-10-204	annotator2	4.0	 	ledning	4
bib19277277_18300605_147682_127_0004_alto.xml-78-7	bib11653790_19000109_145648_3_0001_alto.xml-15-11	annotator2	4.0	 	ledning	4
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib15650837_18951010_146391_236_0002_alto.xml-123-233	annotator2	3.0	 	ledning	4
bib11653828_18260119_144028_15_0002_alto.xml-0-9	bib15873371_18950723_145112_197_0002_alto.xml-185-14	annotator2	1.0	 	ledning	4
bib15760690_18950912_145050_140_0003_alto.xml-108-1	bib19277277_18951221_147683_348_0005_alto.xml-10-204	annotator2	1.0	 	ledning	4
bib11653838_19010208_147024_6_0001_alto.xml-59-16	bib11653811_19031209_145317_191_0002_alto.xml-161-13	annotator2	3.0	 	ledning	4
bib11653828_18210212_144028_35_0005_alto.xml-13-23	bib11653811_18950628_145317_97_0002_alto.xml-20-12	annotator2	2.0	 	ledning	4
bib11653790_19021114_145648_89_0003_alto.xml-29-10	bib11653828_18270109_144028_6_0002_alto.xml-11-102	annotator2	3.0	 	ledning	4
bib11653811_19020416_145317_56_0002_alto.xml-113-2	bib19277277_18951009_147683_275_0001_alto.xml-35-7	annotator2	1.0	 	ledning	4
bib19227291_18230226_145289_9_0002_alto.xml-3-106	bib11653790_19000109_145648_3_0001_alto.xml-15-11	annotator2	3.0	 	ledning	4
bib11653790_19000109_145648_3_0001_alto.xml-15-11	bib19227462_18950725_147640_170_0004_alto.xml-67-9	annotator2	1.0	 	ledning	4
bib15760690_18950912_145050_140_0003_alto.xml-108-1	bib11653790_18951129_145648_49_0005_alto.xml-93-27	annotator2	4.0	 	ledning	4
bib11653828_18210212_144028_35_0005_alto.xml-13-23	bib11653790_18951129_145648_49_0005_alto.xml-93-27	annotator3	2.0	 	ledning	4
bib15975087_18950503_145596_67_0002_alto.xml-141-2	bib19277277_18951221_147683_348_0005_alto.xml-10-204	annotator3	4.0	 	ledning	4
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib11653790_19000109_145648_3_0001_alto.xml-15-11	annotator3	2.0	 	ledning	4
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib19277277_18300605_147682_127_0004_alto.xml-78-7	annotator3	2.0	 	ledning	4
bib19277277_18951221_147683_348_0005_alto.xml-10-204	bib11653828_18210212_144028_35_0005_alto.xml-13-23	annotator3	3.0	 	ledning	4
bib11653811_19010726_145317_113_0003_alto.xml-41-34	bib19277277_18951009_147683_275_0001_alto.xml-35-7	annotator3	3.0	 	ledning	4
bib19227462_18950221_147640_44_0002_alto.xml-172-16	bib19225792_18200408_147359_13_0008_alto.xml-0-59	annotator3	4.0	 	ledning	4
bib19277277_18300605_147682_127_0004_alto.xml-78-7	bib11653811_19020416_145317_56_0002_alto.xml-113-2	annotator3	3.0	 	ledning	4
bib11653828_18210212_144028_35_0005_alto.xml-13-23	bib11653811_19010605_145317_85_0001_alto.xml-57-28	annotator3	4.0	 	ledning	4
bib11653790_19000109_145648_3_0001_alto.xml-15-11	bib11653828_18210212_144028_35_0005_alto.xml-13-23	annotator3	3.0	 	ledning	4
bib11653811_19020416_145317_56_0002_alto.xml-113-2	bib11653828_18210212_144028_35_0005_alto.xml-13-23	annotator3	4.0	 	ledning	4
bib19277277_18300605_147682_127_0004_alto.xml-78-7	bib19227291_18230226_145289_9_0002_alto.xml-3-106	annotator3	3.0	 	ledning	4
bib11653811_19031024_145317_165_0002_alto.xml-142-13	bib11653838_19010208_147024_6_0001_alto.xml-59-16	annotator3	4.0	 	ledning	4
bib15650837_18951010_146391_236_0002_alto.xml-123-233	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator3	3.0	 	ledning	4
bib11653828_18210212_144028_35_0005_alto.xml-13-23	bib19227462_18950725_147640_170_0004_alto.xml-67-9	annotator3	3.0	 	ledning	4
bib11653830_18980627_146968_49_0002_alto.xml-37-25	bib19227462_18950725_147640_170_0004_alto.xml-67-9	annotator3	1.0	 	ledning	4
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib11653825_18121214_145134_146_0002_alto.xml-5-14	annotator4	1.0	 	ledning	4
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator4	2.0	 	ledning	4
bib11653825_18121214_145134_146_0002_alto.xml-5-14	bib15760690_18950912_145050_140_0003_alto.xml-108-1	annotator4	2.0	 	ledning	4
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib11653790_18951129_145648_49_0005_alto.xml-93-27	annotator4	2.0	 	ledning	4
bib11653811_19020416_145317_56_0002_alto.xml-113-2	bib19277277_18950715_147683_189_0005_alto.xml-1-5	annotator4	1.0	 	ledning	4
bib15760600_18951008_146401_119_0002_alto.xml-149-10	bib11653828_18200818_144028_190_0004_alto.xml-2-13	annotator4	4.0	 	ledning	4
bib15650837_18951010_146391_236_0002_alto.xml-123-233	bib15975087_18950503_145596_67_0002_alto.xml-141-2	annotator4	0.0	 	ledning	4
bib19277277_18300605_147682_127_0004_alto.xml-78-7	bib19277277_18951009_147683_275_0001_alto.xml-35-7	annotator4	1.0	 	ledning	4
bib19277277_18950715_147683_189_0005_alto.xml-1-5	bib19227291_18230226_145289_9_0002_alto.xml-3-106	annotator4	1.0	 	ledning	4
bib19277277_18951221_147683_348_0005_alto.xml-10-204	bib11653790_19000109_145648_3_0001_alto.xml-15-11	annotator4	4.0	 	ledning	4
bib15760690_18950912_145050_140_0003_alto.xml-108-1	bib15650837_18951010_146391_236_0002_alto.xml-123-233	annotator4	0.0	 	ledning	4
bib11653790_18951129_145648_49_0005_alto.xml-93-27	bib11653811_19031024_145317_165_0002_alto.xml-142-13	annotator4	3.0	 	ledning	4
bib15650837_18951010_146391_236_0002_alto.xml-123-233	bib19277277_18300605_147682_127_0004_alto.xml-78-7	annotator4	0.0	 	ledning	4
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib11653790_19000109_145648_3_0001_alto.xml-15-11	annotator4	2.0	 	ledning	4
bib11653811_19020505_145317_67_0002_alto.xml-65-2	bib11653811_19010726_145317_113_0003_alto.xml-41-34	annotator4	1.0	 	ledning	4
bib11653828_18220920_144028_219_0004_alto.xml-2-16	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator2	3.0	 	ledning	1
bib11653828_18230626_144028_144_0004_alto.xml-5-22	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator2	4.0	 	ledning	1
bib15650837_18950306_146391_55_0001_alto.xml-72-28	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator2	4.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib11653828_18220920_144028_219_0004_alto.xml-2-16	annotator2	3.0	 	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator2	4.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator2	3.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib15760690_18950912_145050_140_0003_alto.xml-108-1	annotator2	2.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator2	3.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator2	2.0	 	ledning	1
bib11653823_18230902_144010_202_0001_alto.xml-1-21	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator2	4.0	 	ledning	1
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator2	2.0	 	ledning	1
bib11653823_18230902_144010_202_0001_alto.xml-1-21	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator2	4.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator2	2.0	 	ledning	1
bib11653828_18230626_144028_144_0004_alto.xml-5-22	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator2	2.0	 	ledning	1
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator2	4.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator2	2.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib13506739_18290423_144030_92_0005_alto.xml-1-19	annotator2	2.0	 	ledning	1
bib19225792_18200408_147359_13_0008_alto.xml-0-59	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator2	4.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator2	4.0	 	ledning	1
bib11653823_18230902_144010_202_0001_alto.xml-1-21	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator2	4.0	 	ledning	1
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator2	2.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator2	3.0	 	ledning	1
bib15650837_18950306_146391_55_0001_alto.xml-72-28	bib19277277_18241231_147682_305_0001_alto.xml-0-138	annotator2	4.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator2	1.0	 	ledning	1
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator2	3.0	 	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator1	3.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator1	4.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib11653828_18230626_144028_144_0004_alto.xml-5-22	annotator1	2.0	 	ledning	1
bib11653790_18950308_145648_11_0005_alto.xml-19-4	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator1	4.0	 	ledning	1
bib11653828_18220920_144028_219_0004_alto.xml-2-16	bib15650837_18950306_146391_55_0001_alto.xml-72-28	annotator1	3.0	 	ledning	1
bib19223423_18050608_145063_46_0003_alto.xml-1-181	bib19277277_18240929_147682_226_0004_alto.xml-22-19	annotator1	3.0	 	ledning	1
bib11653828_18230626_144028_144_0004_alto.xml-5-22	bib11653828_18260325_144028_69_0004_alto.xml-4-2	annotator1	2.0	 	ledning	1
bib11653828_18230626_144028_144_0004_alto.xml-5-22	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator1	2.0	 	ledning	1
bib11653828_18260814_144028_186_0003_alto.xml-9-56	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator1	3.0	 	ledning	1
bib19277277_18241231_147682_305_0001_alto.xml-0-138	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator1	4.0	 	ledning	1
bib19225758_18950724_144022_169_0002_alto.xml-112-6	bib19227462_18951112_147640_264_0001_alto.xml-52-6	annotator1	2.0	 	ledning	1
bib19277277_18240929_147682_226_0004_alto.xml-22-19	bib11653790_18950308_145648_11_0005_alto.xml-19-4	annotator1	3.0	 	ledning	1
bib19227462_18950221_147640_44_0002_alto.xml-172-16	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator1	3.0	 	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator1	3.0	 	ledning	1
bib19225758_18951004_144022_231_0002_alto.xml-262-29	bib19227462_18950221_147640_44_0002_alto.xml-172-16	annotator1	3.0	 	ledning	1
bib11653828_18260325_144028_69_0004_alto.xml-4-2	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator1	4.0	 	ledning	1
bib19277277_18240929_147682_226_0004_alto.xml-22-19	bib11653828_18260814_144028_186_0003_alto.xml-9-56	annotator1	2.0	the sense in (2) of guiding is very loosely connected to the leadership of (1)	ledning	1
bib15760690_18950306_145050_37_0003_alto.xml-222-5	bib19225758_18951004_144022_231_0002_alto.xml-262-29	annotator1	3.0	(1) is more, “leading star, guideline” whereas (2) is the more traditional leadership-organization	ledning	1
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib13506739_18120511_144030_107_0002_alto.xml-15-12	annotator1	2.0	(1) is leadership, (2) is mechanical, conduction	ledning	1
bib13506739_18120511_144030_107_0002_alto.xml-15-12	bib19225758_18950724_144022_169_0002_alto.xml-112-6	annotator1	4.0	Both meaning leadership	ledning	1
bib11653828_18220920_144028_219_0004_alto.xml-2-16	bib11653823_18230902_144010_202_0001_alto.xml-1-21	annotator1	2.0	 	ledning	1
bib13506739_18290706_144030_152_0001_alto.xml-3-18	bib15760690_18950306_145050_37_0003_alto.xml-222-5	annotator1	4.0	 	ledning	1
bib19227462_18951112_147640_264_0001_alto.xml-52-6	bib13506739_18290706_144030_152_0001_alto.xml-3-18	annotator1	2.0	left is conducting power, right is an organization that leads	ledning	1
bib15760690_18950912_145050_140_0003_alto.xml-108-1	bib19223423_18050608_145063_46_0003_alto.xml-1-181	annotator1	2.0	Left is a technical appliance, right is a related word meaning leadership	ledning	1
