jsd,freq_clusters_1,freq_clusters_2,parameters
0.7855509671949963,"{1: 1, 0: 7, 2: 0, 13: 0, 9: 0, 8: 0, 3: 1, 4: 2, 15: 1, 11: 1, 5: 1, 7: 1, 10: 1, 12: 1, 6: 1, 14: 1}","{1: 6, 0: 2, 2: 4, 13: 1, 9: 1, 8: 1, 3: 2, 4: 0, 15: 0, 11: 0, 5: 0, 7: 0, 10: 0, 12: 0, 6: 0, 14: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.5183304704428527,"{0: 22, 2: 0, 1: 0, 3: 0}","{0: 5, 2: 1, 1: 2, 3: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.36150779976051167,"{0: 2, 1: 0, 3: 0, 2: 0}","{0: 16, 1: 3, 3: 1, 2: 1}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.25609004174756045,"{0: 22, 2: 0, 1: 0, 3: 1}","{0: 21, 2: 1, 1: 1, 3: 0}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7037680251161659,"{0: 1, 2: 0, 6: 0, 5: 0, 4: 0, 1: 1, 7: 1, 3: 1}","{0: 12, 2: 1, 6: 1, 5: 1, 4: 1, 1: 1, 7: 0, 3: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8407707671884286,"{0: 23, 1: 0, 2: 1, 3: 1}","{0: 3, 1: 19, 2: 0, 3: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.662987431268977,"{1: 0, 0: 15, 3: 0, 5: 0, 4: 0, 2: 1}","{1: 9, 0: 7, 3: 1, 5: 1, 4: 1, 2: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.23608235089203206,"{1: 0, 0: 16, 2: 1}","{1: 1, 0: 18, 2: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8707908228691708,"{0: 1, 4: 1, 1: 6, 3: 1, 2: 1}","{0: 20, 4: 0, 1: 0, 3: 0, 2: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.6302253805311011,"{0: 5, 2: 0, 7: 0, 3: 0, 4: 0, 6: 0, 1: 4, 5: 1}","{0: 17, 2: 2, 7: 1, 3: 1, 4: 1, 6: 1, 1: 0, 5: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.6037468147550724,"{1: 1, 6: 0, 0: 12, 2: 2, 5: 1, 4: 1, 3: 1}","{1: 4, 6: 1, 0: 2, 2: 1, 5: 0, 4: 0, 3: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9112963965841863,"{1: 0, 2: 0, 5: 0, 9: 0, 11: 0, 7: 0, 0: 8, 3: 0, 6: 0, 4: 0, 10: 1, 8: 1}","{1: 5, 2: 2, 5: 1, 9: 1, 11: 1, 7: 1, 0: 1, 3: 1, 6: 1, 4: 1, 10: 0, 8: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8959259169559315,"{1: 7, 0: 0, 3: 0, 2: 2, 6: 0, 7: 0, 16: 0, 4: 0, 17: 0, 14: 1, 15: 1, 9: 1, 12: 1, 8: 1, 11: 1, 5: 1, 13: 1, 10: 1}","{1: 1, 0: 8, 3: 2, 2: 1, 6: 1, 7: 1, 16: 1, 4: 2, 17: 1, 14: 0, 15: 0, 9: 0, 12: 0, 8: 0, 11: 0, 5: 0, 13: 0, 10: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7074342065590864,"{0: 7, 6: 0, 1: 3, 2: 0, 13: 0, 11: 0, 5: 1, 3: 2, 4: 2, 12: 1, 9: 1, 10: 1, 7: 1, 8: 1}","{0: 4, 6: 1, 1: 2, 2: 3, 13: 1, 11: 1, 5: 0, 3: 0, 4: 0, 12: 0, 9: 0, 10: 0, 7: 0, 8: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9075351936109382,"{0: 0, 10: 0, 9: 0, 7: 0, 2: 1, 1: 4, 3: 0, 12: 0, 11: 0, 4: 0, 5: 1, 6: 1, 13: 1, 14: 1, 8: 1}","{0: 12, 10: 1, 9: 1, 7: 1, 2: 1, 1: 1, 3: 1, 12: 1, 11: 1, 4: 1, 5: 0, 6: 0, 13: 0, 14: 0, 8: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8799327917609389,"{2: 0, 1: 0, 3: 0, 4: 0, 0: 8}","{2: 1, 1: 7, 3: 1, 4: 1, 0: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7051264025991694,"{8: 0, 0: 2, 7: 0, 9: 0, 3: 1, 2: 2, 1: 3, 4: 1, 5: 1, 6: 1}","{8: 1, 0: 9, 7: 1, 9: 1, 3: 1, 2: 1, 1: 0, 4: 0, 5: 0, 6: 0}","{'word': 'überspannen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.38740901312220005,"{0: 20, 1: 2, 2: 0, 5: 0, 4: 0, 3: 0, 6: 0}","{0: 12, 1: 2, 2: 1, 5: 1, 4: 1, 3: 1, 6: 1}","{'word': 'Manschette', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9651917991642566,"{7: 0, 6: 0, 0: 0, 5: 1, 15: 0, 2: 0, 17: 0, 19: 0, 9: 0, 16: 0, 3: 3, 13: 1, 11: 1, 18: 1, 4: 3, 1: 4, 14: 1, 22: 1, 10: 1, 21: 1, 8: 1, 12: 1, 20: 1}","{7: 2, 6: 2, 0: 5, 5: 2, 15: 1, 2: 3, 17: 1, 19: 1, 9: 1, 16: 1, 3: 0, 13: 0, 11: 0, 18: 0, 4: 0, 1: 0, 14: 0, 22: 0, 10: 0, 21: 0, 8: 0, 12: 0, 20: 0}","{'word': 'Fuß', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7449857285361133,"{0: 9, 3: 0, 5: 1, 2: 0, 11: 0, 4: 0, 12: 0, 10: 0, 13: 0, 1: 4, 7: 2, 8: 1, 14: 1, 6: 2, 9: 1}","{0: 9, 3: 4, 5: 1, 2: 4, 11: 1, 4: 2, 12: 1, 10: 1, 13: 1, 1: 0, 7: 0, 8: 0, 14: 0, 6: 0, 9: 0}","{'word': 'Rezeption', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9585130136278567,"{1: 0, 9: 0, 3: 0, 4: 0, 6: 0, 2: 5, 7: 0, 0: 17, 5: 1, 8: 1}","{1: 15, 9: 1, 3: 3, 4: 2, 6: 1, 2: 1, 7: 1, 0: 0, 5: 0, 8: 0}","{'word': 'abgebrüht', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9378814787458116,"{0: 0, 9: 0, 3: 0, 4: 0, 1: 5, 6: 0, 2: 3, 10: 1, 5: 2, 7: 1, 8: 1}","{0: 10, 9: 1, 3: 2, 4: 2, 1: 1, 6: 2, 2: 0, 10: 0, 5: 0, 7: 0, 8: 0}","{'word': 'Dynamik', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9317096152999313,"{0: 1, 2: 0, 3: 0, 1: 19, 4: 1}","{0: 19, 2: 3, 3: 2, 1: 0, 4: 0}","{'word': 'Engpaß', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9746794344808963,"{2: 0, 1: 0, 4: 0, 9: 0, 7: 0, 5: 1, 8: 0, 3: 3, 0: 12, 11: 1, 6: 2, 10: 1}","{2: 5, 1: 9, 4: 2, 9: 1, 7: 1, 5: 1, 8: 1, 3: 0, 0: 0, 11: 0, 6: 0, 10: 0}","{'word': 'abbauen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8084245362551075,"{0: 1, 5: 1, 2: 0, 1: 4, 15: 0, 11: 0, 10: 0, 3: 1, 4: 2, 6: 2, 17: 1, 13: 1, 7: 1, 9: 1, 12: 1, 14: 1, 8: 1, 16: 1}","{0: 6, 5: 1, 2: 4, 1: 1, 15: 1, 11: 1, 10: 1, 3: 2, 4: 0, 6: 0, 17: 0, 13: 0, 7: 0, 9: 0, 12: 0, 14: 0, 8: 0, 16: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.5183304704428527,"{0: 22, 2: 0, 1: 0, 3: 0}","{0: 5, 2: 1, 1: 2, 3: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.43689186833942056,"{0: 2, 1: 0, 4: 0, 2: 0, 3: 0}","{0: 14, 1: 3, 4: 1, 2: 2, 3: 1}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.39686577782059007,"{0: 18, 5: 0, 2: 1, 4: 0, 3: 0, 1: 3, 6: 1}","{0: 18, 5: 1, 2: 2, 4: 1, 3: 1, 1: 0, 6: 0}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8516362537344934,"{6: 0, 7: 0, 3: 0, 0: 1, 1: 0, 2: 0, 11: 0, 10: 0, 5: 0, 9: 0, 4: 1, 12: 1, 8: 1}","{6: 2, 7: 1, 3: 2, 0: 2, 1: 2, 2: 2, 11: 1, 10: 1, 5: 2, 9: 1, 4: 1, 12: 0, 8: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8993915596442472,"{4: 2, 0: 0, 1: 10, 5: 0, 8: 1, 6: 2, 3: 4, 2: 4, 9: 1, 7: 1}","{4: 2, 0: 18, 1: 1, 5: 1, 8: 0, 6: 0, 3: 0, 2: 0, 9: 0, 7: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8682821899537525,"{1: 0, 3: 0, 4: 0, 5: 0, 7: 0, 6: 0, 0: 15, 2: 1}","{1: 9, 3: 3, 4: 2, 5: 1, 7: 1, 6: 1, 0: 2, 2: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.3430409516889327,"{2: 0, 0: 14, 1: 2, 3: 1}","{2: 1, 0: 18, 1: 0, 3: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
1.0,"{0: 0, 2: 0, 3: 0, 7: 1, 1: 6, 6: 1, 5: 1, 4: 1}","{0: 15, 2: 3, 3: 2, 7: 0, 1: 0, 6: 0, 5: 0, 4: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8905542499899634,"{7: 0, 1: 1, 8: 0, 6: 0, 13: 0, 9: 0, 4: 0, 0: 0, 3: 1, 10: 0, 12: 0, 5: 3, 2: 4, 11: 1}","{7: 2, 1: 3, 8: 2, 6: 3, 13: 1, 9: 1, 4: 3, 0: 4, 3: 2, 10: 1, 12: 1, 5: 0, 2: 0, 11: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7868473609188156,"{2: 1, 4: 0, 9: 0, 1: 3, 3: 2, 8: 1, 0: 7, 5: 2, 7: 1, 6: 1}","{2: 3, 4: 2, 9: 1, 1: 1, 3: 1, 8: 0, 0: 0, 5: 0, 7: 0, 6: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9112963965841863,"{1: 0, 3: 0, 6: 0, 2: 0, 10: 0, 12: 0, 8: 0, 0: 8, 4: 0, 7: 0, 5: 0, 11: 1, 9: 1}","{1: 3, 3: 2, 6: 1, 2: 2, 10: 1, 12: 1, 8: 1, 0: 1, 4: 1, 7: 1, 5: 1, 11: 0, 9: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9316221291953999,"{4: 1, 1: 0, 2: 0, 5: 0, 3: 2, 8: 0, 9: 0, 18: 0, 6: 0, 19: 0, 16: 1, 17: 1, 0: 6, 11: 1, 14: 1, 10: 1, 13: 1, 7: 1, 15: 1, 12: 1}","{4: 1, 1: 5, 2: 3, 5: 2, 3: 1, 8: 1, 9: 1, 18: 1, 6: 2, 19: 1, 16: 0, 17: 0, 0: 0, 11: 0, 14: 0, 10: 0, 13: 0, 7: 0, 15: 0, 12: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.79596746017429,"{2: 2, 9: 0, 1: 1, 0: 3, 3: 0, 16: 0, 14: 0, 8: 1, 4: 2, 6: 2, 7: 2, 15: 1, 5: 2, 12: 1, 13: 1, 10: 1, 11: 1}","{2: 1, 9: 1, 1: 2, 0: 3, 3: 3, 16: 1, 14: 1, 8: 0, 4: 0, 6: 0, 7: 0, 15: 0, 5: 0, 12: 0, 13: 0, 10: 0, 11: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9195646078540689,"{0: 0, 1: 0, 12: 0, 11: 0, 9: 0, 3: 1, 2: 2, 5: 0, 14: 0, 13: 0, 6: 0, 7: 1, 4: 2, 8: 1, 15: 1, 16: 1, 10: 1}","{0: 7, 1: 5, 12: 1, 11: 1, 9: 1, 3: 1, 2: 1, 5: 1, 14: 1, 13: 1, 6: 1, 7: 0, 4: 0, 8: 0, 15: 0, 16: 0, 10: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8799327917609389,"{2: 0, 1: 0, 3: 0, 4: 0, 0: 8}","{2: 1, 1: 7, 3: 1, 4: 1, 0: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7051264025991694,"{8: 0, 0: 2, 7: 0, 9: 0, 3: 1, 2: 2, 1: 3, 4: 1, 5: 1, 6: 1}","{8: 1, 0: 9, 7: 1, 9: 1, 3: 1, 2: 1, 1: 0, 4: 0, 5: 0, 6: 0}","{'word': 'überspannen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.3821196328723029,"{0: 22, 1: 0, 4: 0, 3: 0, 2: 0, 5: 0}","{0: 14, 1: 1, 4: 1, 3: 1, 2: 1, 5: 1}","{'word': 'Manschette', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9651917991642566,"{7: 0, 6: 0, 0: 0, 5: 1, 15: 0, 2: 0, 17: 0, 19: 0, 9: 0, 16: 0, 3: 3, 13: 1, 11: 1, 18: 1, 4: 3, 1: 4, 14: 1, 22: 1, 10: 1, 21: 1, 8: 1, 12: 1, 20: 1}","{7: 2, 6: 2, 0: 5, 5: 2, 15: 1, 2: 3, 17: 1, 19: 1, 9: 1, 16: 1, 3: 0, 13: 0, 11: 0, 18: 0, 4: 0, 1: 0, 14: 0, 22: 0, 10: 0, 21: 0, 8: 0, 12: 0, 20: 0}","{'word': 'Fuß', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.6501256137970081,"{0: 12, 1: 0, 9: 0, 3: 0, 10: 0, 8: 0, 11: 0, 5: 2, 6: 1, 2: 2, 12: 1, 4: 2, 7: 1}","{0: 14, 1: 4, 9: 1, 3: 2, 10: 1, 8: 1, 11: 1, 5: 0, 6: 0, 2: 0, 12: 0, 4: 0, 7: 0}","{'word': 'Rezeption', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9411111750074155,"{0: 0, 8: 0, 3: 0, 5: 0, 1: 16, 6: 0, 2: 6, 4: 1, 7: 1}","{0: 18, 8: 1, 3: 2, 5: 1, 1: 1, 6: 1, 2: 0, 4: 0, 7: 0}","{'word': 'abgebrüht', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9283284525116153,"{0: 0, 6: 0, 2: 0, 1: 8, 7: 1, 3: 2, 4: 1, 5: 1}","{0: 14, 6: 1, 2: 2, 1: 1, 7: 0, 3: 0, 4: 0, 5: 0}","{'word': 'Dynamik', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9275052338234234,"{0: 1, 1: 19, 2: 1}","{0: 24, 1: 0, 2: 0}","{'word': 'Engpaß', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9585782114955914,"{1: 0, 3: 0, 4: 0, 8: 0, 6: 0, 2: 3, 7: 0, 5: 2, 0: 13, 10: 1, 9: 1}","{1: 12, 3: 2, 4: 2, 8: 1, 6: 1, 2: 1, 7: 1, 5: 0, 0: 0, 10: 0, 9: 0}","{'word': 'abbauen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8084245362551075,"{0: 1, 5: 1, 2: 0, 1: 4, 15: 0, 11: 0, 10: 0, 3: 1, 4: 2, 6: 2, 17: 1, 13: 1, 7: 1, 9: 1, 12: 1, 14: 1, 8: 1, 16: 1}","{0: 6, 5: 1, 2: 4, 1: 1, 15: 1, 11: 1, 10: 1, 3: 2, 4: 0, 6: 0, 17: 0, 13: 0, 7: 0, 9: 0, 12: 0, 14: 0, 8: 0, 16: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.5183304704428527,"{0: 22, 2: 0, 1: 0, 3: 0}","{0: 5, 2: 1, 1: 2, 3: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.36150779976051167,"{0: 2, 1: 0, 3: 0, 2: 0}","{0: 16, 1: 3, 3: 1, 2: 1}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.3302698365421227,"{0: 20, 3: 0, 2: 0, 1: 2, 4: 1}","{0: 21, 3: 1, 2: 1, 1: 0, 4: 0}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8849077919968787,"{0: 0, 5: 0, 1: 0, 9: 0, 8: 0, 4: 1, 3: 0, 7: 0, 2: 1, 10: 1, 6: 1}","{0: 5, 5: 1, 1: 4, 9: 1, 8: 1, 4: 1, 3: 2, 7: 1, 2: 1, 10: 0, 6: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8407707671884286,"{0: 23, 1: 0, 2: 1, 3: 1}","{0: 3, 1: 19, 2: 0, 3: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.522153861710788,"{0: 15, 1: 0, 3: 0, 5: 0, 4: 0, 2: 1}","{0: 11, 1: 5, 3: 1, 5: 1, 4: 1, 2: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.23608235089203206,"{1: 0, 0: 16, 2: 1}","{1: 1, 0: 18, 2: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
1.0,"{0: 0, 5: 1, 1: 6, 4: 1, 3: 1, 2: 1}","{0: 20, 5: 0, 1: 0, 4: 0, 3: 0, 2: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.6566454503409346,"{0: 5, 3: 0, 8: 0, 4: 0, 2: 0, 5: 0, 7: 0, 1: 4, 6: 1}","{0: 15, 3: 2, 8: 1, 4: 1, 2: 2, 5: 1, 7: 1, 1: 0, 6: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7634478248388743,"{2: 1, 4: 0, 8: 0, 1: 5, 3: 2, 7: 1, 0: 7, 6: 1, 5: 1}","{2: 3, 4: 2, 8: 1, 1: 1, 3: 1, 7: 0, 0: 0, 6: 0, 5: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9112963965841863,"{1: 0, 3: 0, 6: 0, 2: 0, 10: 0, 12: 0, 8: 0, 0: 8, 4: 0, 7: 0, 5: 0, 11: 1, 9: 1}","{1: 3, 3: 2, 6: 1, 2: 2, 10: 1, 12: 1, 8: 1, 0: 1, 4: 1, 7: 1, 5: 1, 11: 0, 9: 0}","{'word': 'Schmiere', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8959259169559315,"{0: 7, 1: 0, 2: 0, 4: 0, 3: 2, 7: 0, 8: 0, 17: 0, 5: 0, 18: 0, 15: 1, 16: 1, 10: 1, 13: 1, 9: 1, 12: 1, 6: 1, 14: 1, 11: 1}","{0: 1, 1: 5, 2: 3, 4: 2, 3: 1, 7: 1, 8: 1, 17: 1, 5: 2, 18: 1, 15: 0, 16: 0, 10: 0, 13: 0, 9: 0, 12: 0, 6: 0, 14: 0, 11: 0}","{'word': 'ausspannen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.7576611363375818,"{0: 7, 7: 0, 1: 1, 2: 0, 14: 0, 12: 0, 6: 1, 3: 2, 4: 2, 5: 2, 13: 1, 10: 1, 11: 1, 8: 1, 9: 1}","{0: 4, 7: 1, 1: 2, 2: 3, 14: 1, 12: 1, 6: 0, 3: 0, 4: 0, 5: 0, 13: 0, 10: 0, 11: 0, 8: 0, 9: 0}","{'word': 'packen', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.9195646078540689,"{0: 0, 12: 0, 1: 0, 11: 0, 9: 0, 3: 1, 2: 2, 5: 0, 14: 0, 13: 0, 6: 0, 7: 1, 4: 2, 8: 1, 15: 1, 16: 1, 10: 1}","{0: 9, 12: 1, 1: 3, 11: 1, 9: 1, 3: 1, 2: 1, 5: 1, 14: 1, 13: 1, 6: 1, 7: 0, 4: 0, 8: 0, 15: 0, 16: 0, 10: 0}","{'word': 'artikulieren', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.8799327917609389,"{2: 0, 1: 0, 3: 0, 4: 0, 0: 8}","{2: 1, 1: 7, 3: 1, 4: 1, 0: 1}","{'word': 'abdecken', 'quantile': 8, 'dataset': 'ru-ru', 'binarize': False}"
0.6186175512492343,"{7: 0, 0: 5, 6: 0, 10: 0, 8: 0, 1: 1, 3: 1, 2: 1, 9: 1, 4: 1, 5: 1}","{7: 1, 0: 9, 6: 1, 10: 1, 8: 1, 1: 1, 3: 0, 2: 0, 9: 0, 4: 0, 5: 0}","{'word': 'überspannen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.3821196328723029,"{0: 22, 3: 0, 1: 0, 2: 0, 4: 0}","{0: 14, 3: 1, 1: 2, 2: 1, 4: 1}","{'word': 'Manschette', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.8334961698842702,"{1: 2, 3: 2, 2: 0, 4: 1, 12: 0, 5: 0, 14: 0, 7: 0, 13: 0, 0: 11, 9: 1, 11: 1, 8: 1, 6: 1, 10: 1}","{1: 4, 3: 2, 2: 5, 4: 2, 12: 1, 5: 2, 14: 1, 7: 1, 13: 1, 0: 0, 9: 0, 11: 0, 8: 0, 6: 0, 10: 0}","{'word': 'Fuß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.7482982720295428,"{0: 6, 2: 0, 6: 0, 1: 10, 5: 1, 7: 1, 3: 2, 4: 1}","{0: 18, 2: 5, 6: 1, 1: 0, 5: 0, 7: 0, 3: 0, 4: 0}","{'word': 'Rezeption', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9361442488196513,"{1: 0, 13: 0, 2: 0, 6: 0, 11: 0, 3: 0, 9: 0, 12: 0, 5: 0, 0: 22, 7: 0, 8: 0, 4: 1, 10: 1}","{1: 11, 13: 1, 2: 3, 6: 1, 11: 1, 3: 1, 9: 1, 12: 1, 5: 1, 0: 1, 7: 1, 8: 1, 4: 0, 10: 0}","{'word': 'abgebrüht', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9283284525116153,"{0: 0, 2: 0, 1: 8, 6: 1, 3: 2, 4: 1, 5: 1}","{0: 15, 2: 2, 1: 1, 6: 0, 3: 0, 4: 0, 5: 0}","{'word': 'Dynamik', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9999999999999999,"{0: 0, 2: 0, 6: 0, 1: 18, 3: 1, 4: 1, 5: 1}","{0: 21, 2: 2, 6: 1, 1: 0, 3: 0, 4: 0, 5: 0}","{'word': 'Engpaß', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
1.0,"{1: 0, 2: 0, 3: 0, 4: 0, 0: 20}","{1: 14, 2: 4, 3: 1, 4: 1, 0: 0}","{'word': 'abbauen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6815197051219386,"{0: 4, 11: 0, 13: 0, 10: 0, 2: 1, 15: 0, 4: 2, 1: 2, 3: 1, 9: 0, 17: 0, 6: 2, 5: 2, 16: 1, 7: 1, 8: 1, 12: 1, 14: 1}","{0: 2, 11: 1, 13: 1, 10: 1, 2: 2, 15: 1, 4: 1, 1: 4, 3: 2, 9: 1, 17: 1, 6: 0, 5: 0, 16: 0, 7: 0, 8: 0, 12: 0, 14: 0}","{'word': 'Mißklang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.43689186833942056,"{0: 22, 1: 0, 3: 0, 2: 0}","{0: 6, 1: 1, 3: 1, 2: 1}","{'word': 'Abgesang', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.4154973150517904,"{0: 1, 2: 0, 3: 0, 1: 1}","{0: 12, 2: 4, 3: 1, 1: 4}","{'word': 'Knotenpunkt', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.14861909764463607,"{0: 23, 1: 0}","{0: 22, 1: 1}","{'word': 'Spielball', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5284970050027116,"{0: 2, 2: 0, 4: 0, 3: 0, 1: 1, 5: 1}","{0: 13, 2: 1, 4: 1, 3: 1, 1: 1, 5: 0}","{'word': 'zersetzen', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.893457566144997,"{4: 0, 1: 0, 0: 17, 3: 0, 5: 1, 6: 1, 2: 6}","{4: 1, 1: 18, 0: 2, 3: 1, 5: 0, 6: 0, 2: 0}","{'word': 'Armenhaus', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.9242276705185075,"{1: 0, 2: 0, 4: 0, 0: 14, 5: 1, 3: 1}","{1: 15, 2: 2, 4: 1, 0: 1, 5: 0, 3: 0}","{'word': 'Ohrwurm', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.5943079537691114,"{1: 1, 0: 15, 2: 1}","{1: 13, 0: 6, 2: 0}","{'word': 'Eintagsfliege', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
1.0,"{0: 0, 3: 1, 1: 8, 2: 1}","{0: 20, 3: 0, 1: 0, 2: 0}","{'word': 'Seminar', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6432521037449758,"{0: 5, 2: 0, 8: 0, 1: 0, 4: 0, 6: 1, 7: 1, 3: 2, 5: 1}","{0: 16, 2: 2, 8: 1, 1: 3, 4: 1, 6: 0, 7: 0, 3: 0, 5: 0}","{'word': 'Sensation', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
0.6383212312057917,"{0: 4, 1: 6, 3: 2, 4: 1, 2: 5}","{0: 7, 1: 1, 3: 0, 4: 0, 2: 0}","{'word': 'Titel', 'quantile': 8, 'dataset': 'en-en', 'binarize': False}"
