context_id	word	gold_sense_id	positions	context	grouping
520	Spielball	0	32-41	Er machte den Menschen zu einem Spielball der in ihm selber schlummernden dämonischen Gewalten, des Wahnsinns, der Phantasmorasie, der magnetischen und sympathetischen oder antipathetischen Naturkräfte.	1
521	Spielball	0	173-182	Dann wird auch der Tag der Freiheit und eine Aera menschenwürdigen Daseins für jene unglücklichen Völkerschaften des Ostens anbrechen, die seit anderthalb Jahrhunderten der Spielball einer herz-und gewissenlosen Diplomatie sind.	1
522	Spielball	0	228-237	Die speculative Religionsphilosophie opfert die Religion der Philosophie, die christliche Mythologie die Philosophie der Religion auf, jene macht die Religion zu einem Spielball der speculativen Willkühr, diese die Vernunft zum Spielball eines phantastischen religiösen Materialismus, jene läßt die Religion nur sagen, was sie selbst gedacht und weit besser sagt, diese läßt die Religion anstatt der Vernunft reden, jene unfähig, aus sich heraus zu kommen, macht die Bilder der Religion zu ihren eigenen Gedanken, diese, unfähig, zu sich zu kommen, die Bilder zu Sachen.	1
523	Spielball	0	242-251	Man lese nur immer wieder die Briefe Cicero’s, wenn man durch die naiven Geständnisse eines in den Ideen seiner Zeit befangenen, nicht viel weiter als seine Nase hinausschauenden Mannes lernen will, wie das grosse Rom und seine Geschicke der Spielball eitler Müssiggänger wurden, und mit wie grossem Recht man behaupten kann, dass seine Politiker Rom nicht gemacht, sondern vielmehr es zu Grunde gerichtet haben.	1
524	Spielball	0	310-319	Noch trauriger offenbarte sich Artaxerxes Unfähigkeit zu herrschen im Bereich seines königlichen Hofes; die Kabalen seiner wilden Mutter Parysatis sind das Scheußlichste, was jemals ein Asiatischer Harem gesehen hat; der König, eben so schwach wie gutmüthig, eben so voll Mistrauen wie ohne Character, war ein Spielball in den Händen seiner Sklavinnen und Eunuchen.	1
525	Spielball	0	129-138	Mit Recht erscheint den heutigen Menschen eine Politik verächtlich und hassenswerth, welche die Wohlfahrt der Privaten als einen Spielball behandelt, der je nach der Laune der statlichen Gewalthaber hin-und hergeschleudert oder gelegentlich fallen und liegen gelassen wird.	1
549	Titel	0	13-18	Unter diesem Titel schreibt man dem „Pester Lloyd“ am 14. d. M. aus Wien:	1
550	Titel	1	83-88	In Folge dessen hielt er sich berechtigt, später nach dem Tode seiner Frau auf den Titel eines „kurbayrischen verwittweten Hoftirolers“ Anspruch zu machen.	1
551	Titel	1	200-205	Mit den Ministern geht es freilich sehr oft, wie mit ihren Gebietern; ihre Sekretäre, Hausfreunde, Frauen, Mätressen, ja selbst ihre Kammerdiener verwalten häufig das Amt, von welchen jene Herren den Titel führen, und man kann manchen Lakaien mit doppeltem Recht Minister des Ministers, so wie manchen Minister König des Königes nennen.	1
552	Titel	1	229-234	Aber auch das Caliphat war von kurzer Dauer; das ungeheure Reich erhielt sich kaum vierhundert Jahre; die entfernteren Statthalter machten sich nach und nach mehr und mehr unabhängig, indem sie den Caliphen, als eine geistliche, Titel und Pfründen spendende Macht, allenfalls gelten liessen.	1
553	Titel	1	166-172	In diesem Amte, meint der protestantische Professor Riehl, „dem ganzen Hause vorzubeten“, steckt mehr Ehre, Rang und Herrscherrecht, als in einer ganzen Sammlung von Titeln und Orden.	1
554	Titel	1	83-88	Einer abwesenden Person, deren Ankunft eben erwartet wurde, gedachte man unter dem Titel des „Rector magnificus“, — offenbar ein Scherzname gleich dem obigen, wie überhaupt der Geist jenes Humors, welcher mißliche Verhältnisse mit ihrem ironischen Gegenbilde aufzuheitern liebt, der Gesellschaft des grünen Baums nicht gänzlich versiegt zu sein schien.	1
555	Titel	1	91-96	Wenn es heißen sollte: „König von Preußen“ so müßte das Potworowsky'sche Amendement: „beim Titel des Königs den Titel Großherzog von Polen beizubehalten“ ebenso verändert werden, und da in Polen auch Deutsche sind, so müßte der Titel heißen: Großherzog der Posener Polen und Deutschen.	1
556	Titel	1	91-97	D' Ester: Ich will nicht mehr darauf zurückgehen, auf den Mißbrauch, der mit den Orden und Titeln getrieben wurde, denn dieser Mißbrauch ist von dem Institute selbst nicht zu trennen.	1
557	Titel	1	131-136	Der Kaiser hat dem Handelsbeisitzer bei dem Landesgerichte in Troppau Ferdinand Quittner für die Dauer dieser Function taxfrei den Titel eines kaiserlichen Rathes verliehen.	1
558	Titel	0	508-513	Dieses Blatt, welches die Partei der socialen Demokratie vertritt, erscheint unter Redaktion des Professor Kinkel täglich mit Ausnahme des Montags, und bringt, außer den neusten politischen Nachrichten und deren Besprechung in allgemein verständlichem Tone namentlich Berichte über den Stand der Demokratie im westlichen Deutschland, so wie über alles städtische, ferner ein Feuilleton mit zeitgemäßen Gedichten, Erzählungen und Aufsätzen, und ein Sonntagsblatt für Besprechung der socialen Fragen unter dem Titel: „Spartacus.“	1
559	Titel	1	157-162	Bei dem Erlaß Preußischer Staatsgesetze, Königl. Verordnungen für Preußen, Bestallungs-und Entlassungs-Urkunden für Preuß. Beamte u. s. w. wird demgemäß der Titel „Deutscher Kaiser“ nicht gebraucht.	1
560	Titel	1	51-56	Ein Titel ist hier die Handhabe des Menschen, ohne Titel weiß man gar nicht, wie man ihn anfassen soll.	1
561	Titel	0	127-132	Am Samstag den 24. wird die erste Nammer des von dem verurtheilten Mitchell früher herausgegebenen „United Irishman“ unter dem Titel: „The Frish Jelon“ erscheinen.	1
562	Titel	1	80-85	Um sich nicht zu übereilen berief er einige „Doktoren der Rechte“ zu sich — ein Titel, dem er hohen Werth beilegte — und erst als diese sich für die Einleitung eines Strafverfahrens aussprachen, gab er Schön zu wissen, er habe „Jacoby ’s Herausforderung angenommen“.	1
563	Titel	1	165-170	Es ist die Folge davon, daß die National-Versammlung die Jagdberechtigung der Adligen auf dem Grund und Boden des Bauern als einen Raub aufgehoben, daß sie Adel und Titel abgeschafft hat, und eben im Begriff war die drückendsten Abgaben, welche auf Euch lasten unentgeldlich aufzuheben.	1
564	Titel	1	118-123	Man hatte es beinahe in Vergessenheit gerathen lassen, daß es eine königliche Gewalt in Deutschland gebe; auch dieser Titel war abgekommen; schon Heinrich VII hielt es für eine Beleidigung, wenn man ihn König von Deutschland nannte, und nicht, wie er vor aller Krönung genannt zu werden das Recht hatte, König der Römer.	1
565	Titel	1	154-159	Er hatte kurz zuvor zu Akuchi einen prächtigen Tempel erbauen, die Idole aller Götter des Landes und in ihrer Mitte eine Statue von sich selbst unter dem Titel Kusanti (erhabener Herrscher) aufstellen und derselben Reverenz erweisen lassen.	1
566	Titel	0	180-185	Diesen Plan suchte Müller zunächst für die Wirbelthiere darzulegen und ins Einzelne zu verfolgen in seiner classischen Arbeit über die vergleichende Anatomie der Myxinoiden, deren Titel nicht ahnen läßt, daß sie den Codex der Morphologie der Wirbelthiere enthält.	1
575	abbauen	0	103-111	Die reichen Mittel, die über der Thalsohle lagen und durch Stollen aufzuschliessen waren, wurden rasch abgebaut, dann aber verliessen die meisten durch den leichten Erwerb zu Abenteuern geneigten Bergleute die Bergwerke, um an einem andern Orte, wo man „fündig“ geworden war, in gleicher Weise ihr Glück zu versuchen.	1
576	abbauen	0	55-63	77 Flötze von 2′— 14 ′, zusammen 238 ′ mächtig, werden abgebaut.	1
577	abbauen	0	166-174	Geognostisch bekannt sind die Kohlen in der Wälderthonformation, welche zu Preußisch-Minden, am Deister im Bückeburgischen, zu Neustadt am Rübenberge in Hannover rc. abgebaut werden.	1
578	abbauen	0	208-216	Wie an wenigen Plätzen Europas hatte die Natur auf Elba die reichsten Schätze des besten Eisenerzes aufgehäuft, und wir dürfen annehmen, dass kein Eisenerzlager in Europa so früh durch unterirdischen Bergbau abgebaut wurde.	1
579	abbauen	0	124-132	So wird im Harz bei Muckshol, welches etwa 12000 Schritt von Nordhausen entfernt liegt, Eisenstein gegraben, welcher nahezu abgebaut zu sein scheint, und der Mennige ähnlich erscheint.	1
580	abbauen	0	24-31	4. Sie müssen die Grube abbauen bis auf das Grundwasser (vive eau).	1
581	abbauen	0	79-87	Dazu kam, dass das wichtigste Eisensteinlager, der Stahlberg, zum grossen Teil abgebaut war, so dass die Landesregierung durch eine Verordnung vom 14. Nov. 1726 die Förderung beschränken musste.	1
582	abbauen	0	104-112	Dieser Bau wird von ihm wegen der Wasser und Wetter bald verlassen und das noch stehende Erz nicht mehr abgebaut.	1
583	abbauen	0	181-189	Er streicht aus dem Kamme eines schmalen Bergrückens in einer langen Felsenreihe zu Tage aus und wurde an vielen Stellen ohne einheitlichen Plan, höchst unregelmässig durch Tagebau abgebaut.	1
584	abbauen	0	47-55	Sie wurden auf Rechnung der „Madame d’ Hayange abgebaut, die sie auf ihren Hütten zu Sainte-Fontaine und Creutzwald verschmolz.	1
585	abbauen	0	21-29	Sobald der Lindstein abgebaut war, gingen die Luppenfeuer ein.	1
586	abbauen	0	28-36	Die reichen Erzmittel waren abgebaut, die Ausbeute liess nach, die fahrenden Bergleute sahen sich nach lohnenderer Arbeit um.	1
587	abbauen	0	202-211	In Spanien gedenkt schon Plinius des Vorkommens in Lusitania (Portugal) und Gallaecia (Gallicien, der nordwestlichen Ecke der Halbinsel), auch fing man 1787 im Granit von Monte-del-Ray dieselben wieder abzubauen an, und die Londoner Industrieausstellung 1851 hatte Erzproben aus den Provinzen Orense, Lugo und Zamora.	1
588	abbauen	1	111-119	Von der königlichen Admiralität war die Weisung eingetroffen, dass alle für Civilmitglieder bestimmten Kajüten abgebaut werden sollten.	1
589	abbauen	0	462-470	Wo mächtige Erzlager waren, enstanden grössere Tagebaue, wie schon in ältester Zeit auf der Insel Elba, am Erzberg bei Eisenärz, zu Hüttenberg in Kärnten u. s. w. Aber auch durch regelmässigen Gangbergbau wurden schon im Mittelalter die Eisenlager ausgebeutet, und in der zweiten Hälfte des 15. Jahrhunderts nahm der Bergbau einen so allgemeinen Aufschwung, dass auch viele grössere Eisenerzlager durch regelrechte Stollen, Schächte und Strecken erschlossen und abgebaut wurden.	1
590	abbauen	0	181-189	Seine Oberfläche ist deshalb hier überall von Tagebauen und unterirdischen Abbauen durchwühlt, aber nur erst ein sehr kleiner Teil der vorhandenen kolossalen Erzmasse ist bis jetzt abgebaut.	1
591	abbauen	1	75-84	Ist man mit solchen Abbauen ganz hinauf gekommen, so sucht man die Pfeiler abzubauen, indem man auf einem derselben einen Centralschacht so abteuft, daß man alle andern wo möglich mit Abbaustrecken erreichen kann1).	1
592	abbauen	0	275-284	Von Meissen bis Munzig wird das noch ganz unbekannte Sienit-und Thonschiefergebirge untersucht, bei Scharfenberg und an andern Punkten setzen reiche Silbergänge darin auf; das Freiberger Gneusgebirge wird in möglichst tiefster Sohle aufgeschlossen, und das Erzmittel so tief abzubauen sein, als es voraussichtlich niedersetzt; über unbekannte Gebirgstheile wird in unbekannten Tiefen Belehrung erhalten, und der bergmännischen Thätigkeit noch auf Jahrhunderte Nahrung auf diesem Zuge gegeben; das Alles leistet das neue Unternehmen.	1
593	abbauen	0	168-176	3. Weil die meisten Kohlenlager in diesen Gegenden, wie auch in Lord Dudleys Besitzungen, 10, 11 bis 12 Ellen mächtig waren und zu Tage ausgingen, wo sie durch Tagebau abgebaut wurden.	1
594	abbauen	0	32-39	Man muß daher das ganze Gestein abbauen, was zuweilen nicht mehr als ⅓ p. C. Erz enthält.	1
615	abdecken	0	194-203	Der Absatz über dem Unterbaugesims wird entweder als Wasserschlag schräg ablaufend in Cement und Dachziegeln oder mit einer Rollschicht in Cementmörtel, oder mit Sandstein-resp. Schieferplatten abgedeckt.	1
616	abdecken	0	36-45	Das Dach wurde mit Zinkblech Nr. 12 abgedeckt, dagegen die Rinnen aus sogenanntem Schüsselblech hergestellt.	1
617	abdecken	0	450-459	Bei hölzernen Planken (Umwährungen) sind Bretterwände nach Fig. 222 sehr üblich; für bessere Anlagen verdienen aber die Anordnungen nach Fig. 222 A—B und 224 A—B den Vorzug, wobei gehobelte und gespundete Pfähle in Entfernungen von 1,25m von einander gestellt (sie stehen entweder auf Schwellen oder sie stecken im Erdboden, in welchem Falle das untere Ende verkohlt und getheert wird, damit das Holzwerk nicht verdirbt) und oberhalb mit einem Helme abgedeckt werden.	1
618	abdecken	0	109-118	Die Häuser eng bei einander, den Nachbarn gleichend, wie ein Ei dem anderen, weißgetüncht, kahl, mit Ziegeln abgedeckt.	1
619	abdecken	1	113-122	Die Demolirung des „gelben Hauses“ am Stadterweiterungsplatze schreitet vorwärts und wurde bereits der Dachstuhl abgedeckt.	1
620	abdecken	0	257-266	Die benachbarten Consolen werden durch aufgeschraubte Schmiedeeisenträger verbunden, zwischen welchen nach Erforderniss wieder kürzere Querstücke eingeschaltet werden können; schliesslich wird das ganze Trägernetz mit aufgeschraubten gerippten Eisenblechen abgedeckt.	1
621	abdecken	0	90-99	Sämmtliche Kanäle, soweit der Bodenstein sich erstreckt, wurden nun durch eiserne Platten abgedeckt, auf diese kam gewöhnlich eine Sandschicht (o in Fig. 91), welche äusserlich durch Mauerwerk begrenzt wurde, und auf die Sandschicht wurde nun erst der Bodenstein gelegt.	1
622	abdecken	0	32-41	Sollen sie aber mit Dachsteinen abgedeckt werden, so betrachtet man sie als besondere kleine Dächer, und es ist dann alles dabei zu beobachten, was wir bisher bei der Eindeckung großer Dachflächen gesagt haben.	1
634	abgebrüht	0	108-118	Von dem Zeitpunkte an, wo das Fohlen abgesetzt wurde, kann man ihm manchmal warmes Mash (mit heissem Wasser abgebrühte Weizenkleie) mit darunter gemischtem Hafer verabreichen.	1
635	abgebrüht	0	334-345	Nachdem es gut gewaschen, mit Wasser und Salz rein ausgeschäumt, gibt man die Brühe nach Verlauf von einer starken halben Stunde durch ein Sieb, schwitzt wie in No. 2, Mehl in Butter, schüttet die Kalbfleischbrühe vom Bodensatz langsam hinzu, gibt eine Petersilien-und einige Scorzoner-Wurzeln dazu, so wie ½ Stunde vor dem Anrichten abgebrühten Reis, und kocht die Suppe langsam, fest zugedeckt, gahr.	1
636	abgebrüht	0	13-22	Ist der Reis abgebrüht, so setze man ihn nach vorhergehender Angabe aufs Feuer und gebe, wenn er 1/4 Stunde gekocht hat, ausgesuchte und gewaschene Rosinen dazu und lasse ihn weich werden, aber nicht zerkochen.	1
637	abgebrüht	0	33-42	Drei Viertel Pfund Reis wird gut abgebrüht, in Wasser gahr gekocht, doch müssen die Körner ganz bleiben.	1
638	abgebrüht	0	346-357	Nachdem es gut gewaschen, in Wasser und Salz abgeschäumt, gibt man die Brühe nach Verlauf von einer halben Stunde durch ein Sieb, schwitzt wie in No. 7 etwas Mehl in die Butter, gießt die Kalbfleischbrühe vom Bodensatz langsam hinzu, gibt eine Petersilienwurzel, auch, wenn man sie hat, einige Scorzonern hinein, sowie 1 Stunde vor dem Anrichten abgebrühten Reis.	1
639	abgebrüht	0	18-27	Reis, welcher gut abgebrüht ist, wird mit Milch und dem nöthigen Salz nicht gar zu steif gekocht; gekochter und gehackter Schinken, mit saurer Sahne vermischt lagenweise mit dem Reis und Parmesankäse in ausgestrichene und mit Zwieback bestreute Förmchen gefüllt und gebacken.	1
640	abgebrüht	0	20-29	Ein Pfund Reis wird abgebrüht, in Wasser mit einem Stückchen Butter halb gahr gekocht, auf einen Durchschlag geschüttet und mit Jus, die man zurückgestellt hat, und einer Tasse Madeira gahr gekocht.	1
641	abgebrüht	0	70-81	Zur Ersparniß kann man etwas mit Zucker gestoßene Vanille lose in ein abgebrühtes Läppchen gebunden in der Sauce auskochen lassen.	1
642	abgebrüht	0	60-69	Die Pflaumen werden in heißem Wasser abgewaschen, Zwetschen abgebrüht (siehe Compotes), und in wenig Wasser so lange langsam gekocht, bis sich die Steige herausdrücken lassen.	1
643	abgebrüht	0	18-27	Der Reis wird gut abgebrüht, in Wasser gahr und dick, nicht steif gekocht, die Körner aber dürfen nicht zerkochen.	1
644	abgebrüht	0	4-15	Die abgebrühten Gehäusschnecken kann man, indem der Spindelmuskel sich losgelöst hat, leicht aus dem Gewinde herausdrehen.	1
645	abgebrüht	0	99-110	Man schwitzt etwas Butter mit einem Löffel Mehl gelb, gibt die nöthige Quantität kochendes Wasser, abgebrühten Reis und verlesene und gewaschene Rosinen hinzu, läßt beides weich kochen und rührt die Suppe ab mit Salz, Zucker, etwas Wein, einigen Eidottern und Zimmet.	1
646	abgebrüht	0	161-170	Es wird dazu ein gutes, fleischiges Stück genommen, wie oben mit etwas Salz ausgeschäumt, die Brühe durch ein Sieb geschüttet, mit Reis, der in kochendem Wasser abgebrüht ist, gahr gekocht.	1
647	abgebrüht	0	88-99	Ein Suppenteller voll klein geschnittener saurer Aepfel werden mit einer Obertasse voll abgebrühtem Reis in Wasser ganz weich gekocht, durch ein Sieb gerieben, mit Zucker, Zimmet, Zitronenschale und etwas Salz durchgekocht und mit 2 Eidottern abgerührt.	1
648	abgebrüht	0	27-38	Auch kocht man ¾ — 1 Pfund abgebrühten Reis in Milch ganz steif und gibt etwas Salz dazu.	1
649	abgebrüht	0	14-25	Man kocht den abgebrühten Reis in Milch und einem Stück frischer Butter gahr, aber nicht zu weich.	1
650	abgebrüht	0	14-23	Der Reis wird abgebrüht, in Milch mit etwas ganzem Zimmet und Zitronenschale langsam gahr und steif, nicht breiig gekocht.	1
651	abgebrüht	0	27-36	Unterdeß wird 1 Pfund Reis abgebrüht, in einem irdenen Geschirr mit reichlich 4 Maß Wasser und dem Pfunde Zucker 3 Stunden gekocht.	1
652	abgebrüht	1	884-894	Auch stellt in einigem Maasse der (ob zwar zu grossem Theile blos den Phrasen nach) » wissenschaftliche « Unterricht, welchen die Jugend zumal der höheren d. i. der kapitalistischen Klassen durch Civilisation erhält, auf ihrer Seite als eine Art von Zwangsarbeit sich dar, wodurch leicht die besten Keime eigenthümlichen Geistes in ihnen verkrüppeln, ihr Gemüth erkältet und ihr Gewissen verhärtet wird; während doch dergleichen seiner eigentlichen Natur nach Musik und Gymnastik, d. h. eine harmonische Ausbildung des ganzen Menschen (des Leibes und der Seele) sein will, so ist oder wird es jene besondere und einseitige Erziehung des Gedächtnisses, welche zur Willkür gewandt macht, als zur bewussten Anwendung eingeprägter Regeln, und mit Worten, Sätzen, ja sogar Methoden auf mechanische Weise operiren lehrt; wie denn aber in der That solche gedrillte, gleichgültig-überlegene, abgebrühte Menschen in den meisten jener Beschäftigungen gefordert werden, oder doch am meisten brauchbar sind, welchen solche Jugend im Dienste der Gesellschaft oder des Staates (als der personificirten Gesellschaft) sich hinzugeben geneigt oder genöthigt ist.	1
653	abgebrüht	0	13-22	Ist der Reis abgebrüht, setze man ihn nach vorhergehender Angabe zu Feuer, gebe, wenn er eine kleine Weile gekocht hat, ausgesuchte und gewaschene Rosinen dazu, so wie auch später Zucker und wenig Salz und lasse ihn gahr werden, aber nicht zerkochen.	1
654	abgebrüht	0	46-55	Drei Viertelpfund Reis wird in Wasser gehörig abgebrüht, mit Milch langsam weich, aber recht steif gekocht; doch müssen die Körner ganz bleiben.	1
655	abgebrüht	0	107-116	29. Ein ganz vorzügliches Getränk bei Diarrhöe und krankhaften Beschwerden. 1/2 Pfund bester Reis wird gut abgebrüht, mit 1/2 Unze ganzem Zimmet in einem irdenen Topf zu 1 3/4 Quart kochendem Wassers gegeben, bis zu 1 1/8 Quart eingekocht, ohne Rühren durch ein Sieb gegossen und mit oder ohne Zucker den Tag hindurch getrunken.	1
656	abgebrüht	0	46-57	Man kocht nach der Größe der Form ½ — ¾ Pfund abgebrühten Reis mit Milch und einem Stück frischer Butter gahr, aber nicht zu weich, rührt den nöthigen Zucker, sowie das von 4—6 Eiern zu steifem Schaum geschlagene Weiße durch.	1
657	abgebrüht	0	23-32	Der Sago wird behutsam abgebrüht, mit Milch, Zitronenschale und ganzem Zimmet langsam weich und steif gekocht.	1
682	artikulieren	0	12-22	Die Sprache articulirt den Ton durch die abschließende Kraft des Mitlauters zum Ausdruck des Bewußtseins und nur mittelbar durch dieses zum Ausdruck des Gefühls.	1
683	artikulieren	0	195-205	Der Angeklagte beschränkt sich nicht darauf, den direkten Gegenbeweis gegen das Zeugniß des H.... zu führen, und dessen innere Unglaubwürdigkeit darzuthun, sondern hat auch eine Menge Thatsachen artikulirt, woraus hervorgehen soll, daß H.... von der Parthei des Grafen, namentlich durch dessen Hauptagenten, den Kaufmann von Stockum zu Düsseldorf zu falschen Zeugnissen gegen ihn und die Gräfin bestochen worden sei.	1
684	artikulieren	0	39-50	„Unglaublich, wie gut Sie meinen Namen artikuliren!	1
685	artikulieren	0	86-97	Dieselben werden in der Regel sehr rasch und in Nachahmung von Naturlauten nicht sehr artikuliert gesprochen, so daß sie etwas schwer zu verstehen sind.	1
686	artikulieren	0	131-142	Die ganze Wahrheit reduziert sich auf die Thatsache: daß die musikalischen Arsen und Thesen so sangbar als möglich vokalisiert und artikuliert waren.	1
687	artikulieren	0	152-163	Man hat bis jetzt noch kein Volk gefunden, welches derselben entbehrt hätte; es liegt mithin die Sprachfähigkeit nicht in den Organen, welche die Laute artikuliren, sondern vielmehr in der Ausbildung des Gehirnes, welches den von ihm elaborirten Gedanken gewisse Muskelbewegungen, die bestimmte Laute hervorbringen, zum Ausdrucke dienen läßt.	1
688	artikulieren	0	225-236	Eine an diesem Tage vorgenommene Untersuchung ergab nun Folgendes. Pat. kann, bei voller Beweglichkeit der Zunge und der Lippen, kein einziges Wort sprechen, nur Sylben mit dem Buchstaben a und einem stummen Anhang, meist m, articuliren.	1
689	artikulieren	0	60-70	Um dies Werden darzustellen, müssen die Töne nicht blos als artikulirt getrennt, sondern noch als Continua, die sich rythmisch entwickeln, erscheinen.	1
690	artikulieren	0	318-329	Wenn wir es von unserer Seite für nöthig und vortheilhaft hielten, nach den acht ersten Versuchen eine Uebersicht derselben zu veranlassen, so thut Newton dasselbige auf seine Weise, nach dem zehnten; und indem wir ihn hier zu beobachten alle Ursache haben, finden wir uns in dem Falle, unsern Widerspruch abermals zu articuliren.	1
691	artikulieren	0	573-584	Sie ordnen sich am nächsten jenen spätern Versuchen der Neuern bey, diese Literatur zu erweitern durch andere der großen Masse fremde Combinationen, mit denen vorher nie das Volk vertraut gewesen, die daher auch in ihrer Wirkung so wenig gedeihlich und so oft unnütz gewesen sind. Das Volk hat sie nicht mit der Liebe umfassen können, wie jene Früheren, mit denen es gleichsam aufgewachsen, und in welchen es erstaunt auf einmal sein eigenstes Eigenthum erkannte, und klar und deutlich im Worte ausgesprochen fand, was es wohl oft mit schwerer, dicker Zunge undeutlich nur articuliren konnte.	1
713	ausspannen	0	113-124	Bey den Fledermäusen sind sie an den Vorderfüßen ungemein lang und dünne; und zwischen ihnen ist eine zarte Haut ausgespannt, die zum Flattern dient.	1
714	ausspannen	0	239-250	Oben standen wunderliche Gestalten, mit mehligen bestäubten Angesichtern, den widerlichen Häuptern der weißen Eulen nicht unähnlich; sie waren in faltigen Mänteln von zottiger Wolle gekleidet, und hielten Regenschirme von seltsamen Häuten ausgespannt über sich; mit Fledermausflügeln, die abentheuerlich neben dem Rokkelor hervor starrten, wehten und fächelten sie unablässig.	1
715	ausspannen	0	176-187	Bei ausgebildeter Trommelhöhle sieht man auf der Außenfläche des Kopfes gewöhnlich fast unmittelbar hinter dem Auge das runde Trommelfell, welches in einem kreisförmigen Ringe ausgespannt ist und an der inneren Fläche mit drei Gehörknöchelchen in Verbindung steht.	1
716	ausspannen	1	98-109	Es war ganz ersichtlich der Krug, auch ein Schild schimmerte herüber, aber die Pferde waren nicht ausgespannt und fraßen einfach aus einer Stehkrippe.	1
717	ausspannen	0	115-126	Der Zapfen sitzt gleichsam auf einem etwas schmalern Halse, hinter welchem das Querband im ersten Wirbel (§. 226.) ausgespannt ist.	1
718	ausspannen	0	265-276	Speziell führt er an, dass unser „Donner“, „tonerre“, „tonitru“ etc. von derselben Sanscritwurzel „tan“ = strecken, spannen (dehnen?) abstammt, die auch im „Ton“ der gespannten Saite, sowie in „tendre“, lat „tener“ etc. und in „tenuis“, „dünn (ursprünglich = flach ausgespannt) zu finden!	1
719	ausspannen	1	139-150	Denn fährt der Herr selbst, so kann er nur einen Diener neben sich am Bock mitnehmen (unter Umständen — z. B. wenn der Viererzug unterwegs ausgespannt und abgerieben werden soll — eine höchst bedenkliche Sache) und lässt er den Kutscher fahren, so geht ihm ein Platz für Gäste oder Familienmitglieder verloren.	1
720	ausspannen	0	253-265	Jetzt aber, als Aegeus seinen Sohn mit so kühnem Stolze sprechen hörte, rüstete er zwar das Schiff noch auf dieselbe Weise aus: doch gab er dem Steuermann ein anderes Segel von weißer Farbe mit, und befahl ihm, wenn Theseus gerettet zurückkehre, dieses auszuspannen: wo nicht, mit dem schwarzen zurückzukehren, und so das Unglück zum Voraus anzukündigen.	1
721	ausspannen	0	93-104	Dieses einfache Instrument besteht aus einer einzigen Saite, welche über einen Resonanzboden ausgespannt ist, und unter welcher sich ein verschiebbarer Steg befindet, mittelst dessen man die Saite abtheilen und so beliebige Bruchtheile derselben durch Anschlagen in Schwingungen versetzen kann.	1
722	ausspannen	0	25-36	Kreuze also unbarmherzig ausgespannt wurdest, daß man alle Deine Glieder zählen konnte.	1
723	ausspannen	0	187-198	Jenes abscheuliche Weib — o sie war noch die Beste, sie wollte mich nur einfach verderben; da war ich unschuldig; wie der Vogel, der aus dem Neste flattert, fiel ich in das Netz, das sie ausgespannt.	1
724	ausspannen	0	379-390	Diese äußere Seite der Schienbeinröhre wird von der benachbarten hintern durch den zweyten Rand (spina posterior s. exterior) abgesondert, der aber nur einer rauhen schmahlen Linie gleicht, die mit dem vordern scharfen Rande meist parallel von oben nach unten etwas rückwärts steigt, und zur Anlage des ligamenti interossei dienet, das zwischen beyden Röhren hetz Unterschenkels ausgespannt ist.	1
725	ausspannen	0	156-167	Einige von ihnen nähern sich auch noch dadurch den Vögeln, daß sie durch die lange Haut, welche, wie bey den Fledermäusen von den vordern und hintern Füßen ausgespannt ist, noch vom Baum zu Baum zu flattern vermögen.	1
726	ausspannen	0	95-105	Die Weisheit bey Salomo ist eine Tochter des Weltschöpfers, sie war bey ihm, als er die Himmel ausspannte, als sein Zögling, und freute sich seiner Erde.	1
727	ausspannen	0	221-230	Das Andere ist entweder eine mit Tuchlappen behängte ausgespannte Leine, oder ein eben solcher mit Raubvögelkielen versehener Bindfaden, welche man auf Stangen und Stäben, die mit Haken versehen sind, zum Zurückscheuchen ausspannt (dockt).	1
728	ausspannen	1	59-70	Manasse und Joël waren schon abgestiegen, die Pferde waren ausgespannt und Thaddäus wartete seiner am Kutschersitze stehend.	1
729	ausspannen	0	96-107	Es sind diese Flossen stets von Strahlen gestützt, zwischen welchen eine dünne, aber feste Haut ausgespannt werden kann; nur bei einigen Familien findet sich auf dem Rücken eine kleine Flosse, die keine Strahlen besitzt und die Fettflosse (Pinna adiposa) genannt wird.	1
730	ausspannen	0	148-159	Die Finger der Vorderfüße sind, den Daumen ausgenommen, länger als der ganze Körper dieser Thiere; und zwischen denselben ist die zarte Flatterhaut ausgespannt (§. 43.).	1
749	packen	0	49-56	Indeß war alles zur Reise angefertigt, Felleisen gepackt, Wagen und Führer gemiethet, Wege und Stationen berechnet, die Richtung östlich über Aosta, den St. Bernhard und die Walliser Gebirge, nach Thun, Bern und Basel zu genommen; und da sie den näheren Weg über Genf wegen der Kriegsunruhen vermeiden mußten, so sahen alle dem späteren Ruhepunkte mit Verlangen entgegen, und eilten nun insgesammt, aus dem natürlichen Triebe das frühere Ungemach erst hinter sich zu haben, schnell zur Abfahrt.	1
750	packen	0	15-21	Das Vollendete packte ich ein, um es mit nach Hause zu nehmen.	1
751	packen	1	41-47	Sie war aber in ihrem Herzen bitterböse, packte ihn mit zwei Fingern und trug ihn hinauf und als sie im Bett lag, statt ihn hinein zu heben, warf sie ihn aus allen Kräften an die Wand: „nun wirst du Ruhe haben, du garstiger Frosch!	1
